ell,L_over_M,resolution,observer,kappa_c_U,gamma_eff_over_kappa_c,kappa_U_transition
2,80.0,4096,r/M=4,2.7938309229435037,7.856956447355143,nan
2,80.0,4096,r/M=4,2.7944399433931957,7.864905376966603,nan
2,80.0,4096,r/M=4,2.7950489638428873,7.873199151258938,nan
2,80.0,4096,r/M=4,2.7956579842925793,7.881817537146594,nan
2,80.0,4096,r/M=4,2.7962670047422713,7.890738340031233,nan
2,80.0,4096,r/M=4,2.796876025191963,7.899937471101531,nan
2,80.0,4096,r/M=4,2.797485045641655,7.909389036639204,nan
2,80.0,4096,r/M=4,2.7980940660913465,7.919065449788656,nan
2,80.0,4096,r/M=4,2.7987030865410385,7.928937563985183,nan
2,80.0,4096,r/M=4,2.7993121069907305,7.938974827050073,nan
2,80.0,4096,r/M=4,2.799921127440422,7.949145454995883,nan
2,80.0,4096,r/M=4,2.800530147890114,7.959416623077856,nan
2,80.0,4096,r/M=4,2.801139168339806,7.969754672495408,nan
2,80.0,4096,r/M=4,2.8017481887894977,7.980125329488614,nan
2,80.0,4096,r/M=4,2.8023572092391897,7.990493934379634,nan
2,80.0,4096,r/M=4,2.8029662296888818,8.000825677331967,nan
2,80.0,4096,r/M=4,2.8035752501385733,8.01108583684213,nan
2,80.0,4096,r/M=4,2.8041842705882654,8.021240018436659,nan
2,80.0,4096,r/M=4,2.8047932910379574,8.031254389171341,nan
2,80.0,4096,r/M=4,2.805402311487649,8.041095905046262,nan
2,80.0,4096,r/M=4,2.806011331937341,8.050732528069899,nan
2,80.0,4096,r/M=4,2.806620352387033,8.06013342954219,nan
2,80.0,4096,r/M=4,2.8072293728367246,8.069269177323513,nan
2,80.0,4096,r/M=4,2.8078383932864166,8.07811190435249,nan
2,80.0,4096,r/M=4,2.808447413736108,8.086635456900602,nan
2,80.0,4096,r/M=4,2.8090564341858,8.094815520773864,nan
2,80.0,4096,r/M=4,2.809665454635492,8.10262972448391,nan
2,80.0,4096,r/M=4,2.810274475085184,8.110057719381446,nan
2,80.0,4096,r/M=4,2.810883495534876,8.117081236056757,nan
2,80.0,4096,r/M=4,2.811492515984568,8.123684117702583,nan
2,80.0,4096,r/M=4,2.8121015364342594,8.129852331575771,nan
2,80.0,4096,r/M=4,2.8127105568839514,8.135573959173668,nan
2,80.0,4096,r/M=4,2.8133195773336435,8.14083916721602,nan
2,80.0,4096,r/M=4,2.813928597783335,8.145640160648062,nan
2,80.0,4096,r/M=4,2.814537618233027,8.149971119900181,nan
2,80.0,4096,r/M=4,2.815146638682719,8.153828124739887,nan
2,80.0,4096,r/M=4,2.8157556591324107,8.157209065915476,nan
2,80.0,4096,r/M=4,2.8163646795821027,8.160113548056442,nan
2,80.0,4096,r/M=4,2.8169737000317947,8.162542784892368,nan
2,80.0,4096,r/M=4,2.8175827204814863,8.164499489072321,nan
2,80.0,4096,r/M=4,2.8181917409311783,8.165987758915856,nan
2,80.0,4096,r/M=4,2.8188007613808703,8.167012963430281,nan
2,80.0,4096,r/M=4,2.819409781830562,8.167581627348946,nan
2,80.0,4096,r/M=4,2.820018802280254,8.167701317616224,nan
2,80.0,4096,r/M=4,2.8206278227299455,8.167380532511567,nan
2,80.0,4096,r/M=4,2.8212368431796375,8.166628594264314,nan
2,80.0,4096,r/M=4,2.8218458636293295,8.165455546825314,nan
2,80.0,4096,r/M=4,2.822454884079021,8.163872058356667,nan
2,80.0,4096,r/M=4,2.823063904528713,8.161889329568954,nan
2,80.0,4096,r/M=4,2.823672924978405,8.159519008430975,nan
2,80.0,4096,r/M=4,2.8242819454280967,8.156773110857635,nan
2,80.0,4096,r/M=4,2.8248909658777888,8.153663948225358,nan
2,80.0,4096,r/M=4,2.825499986327481,8.150204061054657,nan
2,80.0,4096,r/M=4,2.8261090067771724,8.146406159051201,nan
2,80.0,4096,r/M=4,2.8267180272268644,8.142283067552073,nan
2,80.0,4096,r/M=4,2.8273270476765564,8.137847679621148,nan
2,80.0,4096,r/M=4,2.827936068126248,8.133112913854317,nan
2,80.0,4096,r/M=4,2.82854508857594,8.128091677822175,nan
2,80.0,4096,r/M=4,2.829154109025632,8.12279683612818,nan
2,80.0,4096,r/M=4,2.8297631294753236,8.117241183401923,nan
2,80.0,4096,r/M=4,2.8303721499250156,8.111437421700211,nan
2,80.0,4096,r/M=4,2.8309811703747076,8.10539814137788,nan
2,80.0,4096,r/M=4,2.8315901908243992,8.099135806238067,nan
2,80.0,4096,r/M=4,2.8321992112740912,8.092662741517564,nan
2,80.0,4096,r/M=4,2.832808231723783,8.085991124980247,nan
2,80.0,4096,r/M=4,2.833417252173475,8.079132980707904,nan
2,80.0,4096,r/M=4,2.834026272623167,8.072100175175473,nan
2,80.0,4096,r/M=4,2.8346352930728584,8.064904415531325,nan
2,80.0,4096,r/M=4,2.8352443135225505,8.057557249681265,nan
2,80.0,4096,r/M=4,2.8358533339722425,8.05007006802458,nan
2,80.0,4096,r/M=4,2.836462354421934,8.042454106494457,nan
2,80.0,4096,r/M=4,2.837071374871626,8.034720451185098,nan
2,80.0,4096,r/M=4,2.837680395321318,8.026880043524862,nan
2,80.0,4096,r/M=4,2.8382894157710097,8.018943686865777,nan
2,80.0,4096,r/M=4,2.8388984362207017,8.010922053630718,nan
2,80.0,4096,r/M=4,2.8395074566703937,8.00282569289229,nan
2,80.0,4096,r/M=4,2.8401164771200853,7.994665038943379,nan
2,80.0,4096,r/M=4,2.8407254975697773,7.986450419977386,nan
2,80.0,4096,r/M=4,2.8413345180194693,7.9781920672631355,nan
2,80.0,4096,r/M=4,2.841943538469161,7.9699001246231305,nan
2,80.0,4096,r/M=4,2.842552558918853,7.961584657998138,nan
2,80.0,4096,r/M=4,2.8431615793685445,7.953255665336117,nan
2,80.0,4096,r/M=4,2.8437705998182365,7.9449230864414835,nan
2,80.0,4096,r/M=4,2.8443796202679286,7.936596812941039,nan
2,80.0,4096,r/M=4,2.84498864071762,7.928286698235903,nan
2,80.0,4096,r/M=4,2.845597661167312,7.920002567451111,nan
2,80.0,4096,r/M=4,2.846206681617004,7.911754227177539,nan
2,80.0,4096,r/M=4,2.8468157020666958,7.903551475120494,nan
2,80.0,4096,r/M=4,2.847424722516388,7.895404109717968,nan
2,80.0,4096,r/M=4,2.84803374296608,7.887321939294551,nan
2,80.0,4096,r/M=4,2.8486427634157714,7.879314791000663,nan
2,80.0,4096,r/M=4,2.8492517838654634,7.871392519406458,nan
2,80.0,4096,r/M=4,2.8498608043151554,7.863565014776031,nan
2,80.0,4096,r/M=4,2.850469824764847,7.855842210639301,nan
2,80.0,4096,r/M=4,2.851078845214539,7.848234090792182,nan
2,80.0,4096,r/M=4,2.851687865664231,7.840750695970108,nan
2,80.0,4096,r/M=4,2.8522968861139226,7.833402129247496,nan
2,80.0,4096,r/M=4,2.8529059065636146,7.826198560814215,nan
2,80.0,4096,r/M=4,2.8535149270133067,7.819150231625017,nan
2,80.0,4096,r/M=4,2.8541239474629982,7.812267455599922,nan
2,80.0,4096,r/M=4,2.8547329679126903,7.8055606211502635,nan
2,80.0,4096,r/M=4,2.855341988362382,7.799040190364335,nan
2,80.0,4096,r/M=4,2.855951008812074,7.792716696685654,nan
2,80.0,4096,r/M=4,2.856560029261766,7.786600740766528,nan
2,80.0,4096,r/M=4,2.8571690497114575,7.780702983976544,nan
2,80.0,4096,r/M=4,2.8577780701611495,7.775034139269656,nan
2,80.0,4096,r/M=4,2.8583870906108415,7.7696049593772125,nan
2,80.0,4096,r/M=4,2.858996111060533,7.764426222021224,nan
2,80.0,4096,r/M=4,2.859605131510225,7.759508711370871,nan
2,80.0,4096,r/M=4,2.860214151959917,7.754863196353598,nan
2,80.0,4096,r/M=4,2.8608231724096087,7.750500404367077,nan
2,80.0,4096,r/M=4,2.8614321928593007,7.746430990823738,nan
2,80.0,4096,r/M=4,2.8620412133089927,7.742665504205833,nan
2,80.0,4096,r/M=4,2.8626502337586843,7.73921434601271,nan
2,80.0,4096,r/M=4,2.8632592542083763,7.736087725217603,nan
2,80.0,4096,r/M=4,2.8638682746580684,7.733295607546615,nan
2,80.0,4096,r/M=4,2.86447729510776,7.73084765908989,nan
2,80.0,4096,r/M=4,2.865086315557452,7.728753183740948,nan
2,80.0,4096,r/M=4,2.865695336007144,7.727021055364885,nan
2,80.0,4096,r/M=4,2.8663043564568356,7.725659643771403,nan
2,80.0,4096,r/M=4,2.8669133769065276,7.7246767350643655,nan
2,80.0,4096,r/M=4,2.867522397356219,7.724079447119213,nan
2,80.0,4096,r/M=4,2.868131417805911,7.72387413979625,nan
2,80.0,4096,r/M=4,2.868740438255603,7.724066321103146,nan
2,80.0,4096,r/M=4,2.869349458705295,7.724660550121028,nan
2,80.0,4096,r/M=4,2.869958479154987,7.725660337144491,nan
2,80.0,4096,r/M=4,2.870567499604679,7.727068042797252,nan
2,80.0,4096,r/M=4,2.8711765200543704,7.728884777525814,nan
2,80.0,4096,r/M=4,2.8717855405040624,7.731110302217824,nan
2,80.0,4096,r/M=4,2.8723945609537544,7.733742932696203,nan
2,80.0,4096,r/M=4,2.873003581403446,7.73677944960342,nan
2,80.0,4096,r/M=4,2.873612601853138,7.740215015234611,nan
2,80.0,4096,r/M=4,2.87422162230283,7.74404310020597,nan
2,80.0,4096,r/M=4,2.8748306427525216,7.748255421589436,nan
2,80.0,4096,r/M=4,2.8754396632022137,7.75284189455774,nan
2,80.0,4096,r/M=4,2.8760486836519057,7.75779060001788,nan
2,80.0,4096,r/M=4,2.8766577041015973,7.763087769712394,nan
2,80.0,4096,r/M=4,2.8772667245512893,7.768717790582805,nan
2,80.0,4096,r/M=4,2.877875745000981,7.774663229764954,nan
2,80.0,4096,r/M=4,2.878484765450673,7.780904881186906,nan
2,80.0,4096,r/M=4,2.879093785900365,7.787421834462445,nan
2,80.0,4096,r/M=4,2.8797028063500565,7.794191566110497,nan
2,80.0,4096,r/M=4,2.8803118267997485,7.80119005288581,nan
2,80.0,4096,r/M=4,2.8809208472494405,7.808391906051852,nan
2,80.0,4096,r/M=4,2.881529867699132,7.81577052554591,nan
2,80.0,4096,r/M=4,2.882138888148824,7.823298271992323,nan
2,80.0,4096,r/M=4,2.882747908598516,7.830946654144135,nan
2,80.0,4096,r/M=4,2.8833569290482077,7.8386865290300705,nan
2,80.0,4096,r/M=4,2.8839659494978998,7.846488311901784,nan
2,80.0,4096,r/M=4,2.8845749699475918,7.854322192163932,nan
2,80.0,4096,r/M=4,2.8851839903972833,7.862158352167315,nan
2,80.0,4096,r/M=4,2.8857930108469754,7.86996718526234,nan
2,80.0,4096,r/M=4,2.8864020312966674,7.8777195095006975,nan
2,80.0,4096,r/M=4,2.887011051746359,7.885386773422162,nan
2,80.0,4096,r/M=4,2.887620072196051,7.89294125115911,nan
2,80.0,4096,r/M=4,2.888229092645743,7.900356223995675,nan
2,80.0,4096,r/M=4,2.8888381130954346,7.907606145432133,nan
2,80.0,4096,r/M=4,2.8894471335451266,7.914666788849165,nan
2,80.0,4096,r/M=4,2.890056153994818,7.9215153749322305,nan
2,80.0,4096,r/M=4,2.89066517444451,7.928130678951764,nan
2,80.0,4096,r/M=4,2.8912741948942022,7.934493117087126,nan
2,80.0,4096,r/M=4,2.891883215343894,7.940584811150326,nan
2,80.0,4096,r/M=4,2.892492235793586,7.946389632967203,nan
2,80.0,4096,r/M=4,2.893101256243278,7.951893228654067,nan
2,80.0,4096,r/M=4,2.8937102766929694,7.957083024208519,nan
2,80.0,4096,r/M=4,2.8943192971426615,7.961948213326787,nan
2,80.0,4096,r/M=4,2.8949283175923535,7.966479729918669,nan
2,80.0,4096,r/M=4,2.895537338042045,7.9706702059500785,nan
2,80.0,4096,r/M=4,2.896146358491737,7.974513917553274,nan
2,80.0,4096,r/M=4,2.896755378941429,7.978006721091836,nan
2,80.0,4096,r/M=4,2.8973643993911207,7.9811459800460485,nan
2,80.0,4096,r/M=4,2.8979734198408127,7.983930486132477,nan
2,80.0,4096,r/M=4,2.8985824402905047,7.986360375392737,nan
2,80.0,4096,r/M=4,2.8991914607401963,7.988437040940839,nan
2,80.0,4096,r/M=4,2.8998004811898883,7.990163044431843,nan
2,80.0,4096,r/M=4,2.90040950163958,7.991542026998485,nan
2,80.0,4096,r/M=4,2.901018522089272,7.992578621114177,nan
2,80.0,4096,r/M=4,2.901627542538964,7.993278364213037,nan
2,80.0,4096,r/M=4,2.9022365629886555,7.993647615170675,nan
2,80.0,4096,r/M=4,2.9028455834383475,7.993693474245397,nan
2,80.0,4096,r/M=4,2.9034546038880396,7.9934237068275165,nan
2,80.0,4096,r/M=4,2.904063624337731,7.992846671486772,nan
2,80.0,4096,r/M=4,2.904672644787423,7.991971252898878,nan
2,80.0,4096,r/M=4,2.905281665237115,7.990806799471538,nan
2,80.0,4096,r/M=4,2.9058906856868068,7.989363065749245,nan
2,80.0,4096,r/M=4,2.9064997061364988,7.987650159902555,nan
2,80.0,4096,r/M=4,2.907108726586191,7.985678495956481,nan
2,80.0,4096,r/M=4,2.9077177470358824,7.983458750774355,nan
2,80.0,4096,r/M=4,2.9083267674855744,7.981001825475133,nan
2,80.0,4096,r/M=4,2.9089357879352664,7.978318811225818,nan
2,80.0,4096,r/M=4,2.909544808384958,7.975420959168666,nan
2,80.0,4096,r/M=4,2.91015382883465,7.972319654240487,nan
2,80.0,4096,r/M=4,2.910762849284342,7.969026392515377,nan
2,80.0,4096,r/M=4,2.9113718697340336,7.9655527617652,nan
2,80.0,4096,r/M=4,2.9119808901837256,7.961910425375499,nan
2,80.0,4096,r/M=4,2.912589910633417,7.9581111089937995,nan
2,80.0,4096,r/M=4,2.9131989310831092,7.954166589466993,nan
2,80.0,4096,r/M=4,2.9138079515328013,7.950088686413103,nan
2,80.0,4096,r/M=4,2.914416971982493,7.945889255839456,nan
2,80.0,4096,r/M=4,2.915025992432185,7.941580185513219,nan
2,80.0,4096,r/M=4,2.915635012881877,7.937173392000328,nan
2,80.0,4096,r/M=4,2.9162440333315685,7.932680819209442,nan
2,80.0,4096,r/M=4,2.9168530537812605,7.928114438095608,nan
2,80.0,4096,r/M=4,2.9174620742309525,7.923486247563281,nan
2,80.0,4096,r/M=4,2.918071094680644,7.918808276314373,nan
2,80.0,4096,r/M=4,2.918680115130336,7.914092585102317,nan
2,80.0,4096,r/M=4,2.919289135580028,7.909351269975481,nan
2,80.0,4096,r/M=4,2.9198981560297197,7.904596465854269,nan
2,80.0,4096,r/M=4,2.9205071764794117,7.899840350187543,nan
2,80.0,4096,r/M=4,2.9211161969291037,7.895095147101412,nan
2,80.0,4096,r/M=4,2.9217252173787953,7.890373131235322,nan
2,80.0,4096,r/M=4,2.9223342378284873,7.8856866316271645,nan
2,80.0,4096,r/M=4,2.9229432582781794,7.881048035600716,nan
2,80.0,4096,r/M=4,2.923552278727871,7.876469791792046,nan
2,80.0,4096,r/M=4,2.924161299177563,7.871964412725588,nan
2,80.0,4096,r/M=4,2.9247703196272545,7.867544477257207,nan
2,80.0,4096,r/M=4,2.9253793400769466,7.863222631612554,nan
2,80.0,4096,r/M=4,2.9259883605266386,7.859011589366072,nan
2,80.0,4096,r/M=4,2.92659738097633,7.854924131039651,nan
2,80.0,4096,r/M=4,2.927206401426022,7.850973101706224,nan
2,80.0,4096,r/M=4,2.927815421875714,7.847171407251677,nan
2,80.0,4096,r/M=4,2.9284244423254058,7.843532009229709,nan
2,80.0,4096,r/M=4,2.929033462775098,7.840067917532634,nan
2,80.0,4096,r/M=4,2.92964248322479,7.836792181386812,nan
2,80.0,4096,r/M=4,2.9302515036744814,7.833717877634337,nan
2,80.0,4096,r/M=4,2.9308605241241734,7.830858096910003,nan
2,80.0,4096,r/M=4,2.9314695445738654,7.828225927013527,nan
2,80.0,4096,r/M=4,2.932078565023557,7.825834433155028,nan
2,80.0,4096,r/M=4,2.932687585473249,7.823696635454092,nan
2,80.0,4096,r/M=4,2.933296605922941,7.821825482574742,nan
2,80.0,4096,r/M=4,2.9339056263726326,7.820233822189316,nan
2,80.0,4096,r/M=4,2.9345146468223247,7.818934367428911,nan
2,80.0,4096,r/M=4,2.9351236672720162,7.817939659087045,nan
2,80.0,4096,r/M=4,2.9357326877217083,7.817262024152892,nan
2,80.0,4096,r/M=4,2.9363417081714003,7.816913529505044,nan
2,80.0,4096,r/M=4,2.936950728621092,7.816905931202172,nan
2,80.0,4096,r/M=4,2.937559749070784,7.81725061932622,nan
2,80.0,4096,r/M=4,2.938168769520476,7.817958558007154,nan
2,80.0,4096,r/M=4,2.9387777899701675,7.819040220972241,nan
2,80.0,4096,r/M=4,2.9393868104198595,7.820505522300211,nan
2,80.0,4096,r/M=4,2.9399958308695515,7.822363742849307,nan
2,80.0,4096,r/M=4,2.940604851319243,7.824623452552881,nan
2,80.0,4096,r/M=4,2.941213871768935,7.827292428591894,nan
2,80.0,4096,r/M=4,2.941822892218627,7.830377570244645,nan
2,80.0,4096,r/M=4,2.9424319126683187,7.833884810609766,nan
2,80.0,4096,r/M=4,2.9430409331180107,7.837819026121815,nan
2,80.0,4096,r/M=4,2.9436499535677028,7.8421839441744865,nan
2,80.0,4096,r/M=4,2.9442589740173943,7.8469820501698155,nan
2,80.0,4096,r/M=4,2.9448679944670864,7.852214494840374,nan
2,80.0,4096,r/M=4,2.9454770149167784,7.8578810026215065,nan
2,80.0,4096,r/M=4,2.94608603536647,7.863979782809639,nan
2,80.0,4096,r/M=4,2.946695055816162,7.870507444283674,nan
2,80.0,4096,r/M=4,2.9473040762658536,7.877458915721544,nan
2,80.0,4096,r/M=4,2.9479130967155456,7.88482737233626,nan
2,80.0,4096,r/M=4,2.9485221171652376,7.892604170977189,nan
2,80.0,4096,r/M=4,2.949131137614929,7.900778794935924,nan
2,80.0,4096,r/M=4,2.949740158064621,7.909338810045777,nan
2,80.0,4096,r/M=4,2.950349178514313,7.918269833962638,nan
2,80.0,4096,r/M=4,2.950958198964005,7.9275555193271865,nan
2,80.0,4096,r/M=4,2.951567219413697,7.937177552885208,nan
2,80.0,4096,r/M=4,2.952176239863389,7.947115671578684,nan
2,80.0,4096,r/M=4,2.9527852603130804,7.957347696270358,nan
2,80.0,4096,r/M=4,2.9533942807627724,7.967849584497132,nan
2,80.0,4096,r/M=4,2.9540033012124645,7.978595502207978,nan
2,80.0,4096,r/M=4,2.954612321662156,7.9895579153497,nan
2,80.0,4096,r/M=4,2.955221342111848,8.000707700885222,nan
2,80.0,4096,r/M=4,2.95583036256154,8.012014276738034,nan
2,80.0,4096,r/M=4,2.9564393830112317,8.023445750602152,nan
2,80.0,4096,r/M=4,2.9570484034609237,8.03496908557818,nan
2,80.0,4096,r/M=4,2.9576574239106157,8.046550282126814,nan
2,80.0,4096,r/M=4,2.9582664443603073,8.058154573938713,nan
2,80.0,4096,r/M=4,2.9588754648099993,8.069746635933358,nan
2,80.0,4096,r/M=4,2.959484485259691,8.081290801841158,nan
2,80.0,4096,r/M=4,2.960093505709383,8.092751288769431,nan
2,80.0,4096,r/M=4,2.960702526159075,8.10409242608981,nan
2,80.0,4096,r/M=4,2.9613115466087665,8.115278885392017,nan
2,80.0,4096,r/M=4,2.9619205670584585,8.126275908640933,nan
2,80.0,4096,r/M=4,2.9625295875081505,8.137049531314513,nan
2,80.0,4096,r/M=4,2.963138607957842,8.147566797878861,nan
2,80.0,4096,r/M=4,2.963747628407534,8.157795966081643,nan
2,80.0,4096,r/M=4,2.964356648857226,8.16770669795917,nan
2,80.0,4096,r/M=4,2.9649656693069177,8.17727023492738,nan
2,80.0,4096,r/M=4,2.9655746897566098,8.18645955448567,nan
2,80.0,4096,r/M=4,2.966183710206302,8.195249507434541,nan
2,80.0,4096,r/M=4,2.9667927306559934,8.203616933670336,nan
2,80.0,4096,r/M=4,2.9674017511056854,8.211540755822071,nan
2,80.0,4096,r/M=4,2.9680107715553774,8.219002050060642,nan
2,80.0,4096,r/M=4,2.968619792005069,8.22598409422277,nan
2,80.0,4096,r/M=4,2.969228812454761,8.232472393387358,nan
2,80.0,4096,r/M=4,2.9698378329044526,8.238454683412899,nan
2,80.0,4096,r/M=4,2.9704468533541446,8.243920914085711,nan
2,80.0,4096,r/M=4,2.9710558738038366,8.248863212422625,nan
2,80.0,4096,r/M=4,2.971664894253528,8.253275828564213,nan
2,80.0,4096,r/M=4,2.97227391470322,8.257155065623587,nan
2,80.0,4096,r/M=4,2.9728829351529122,8.260499195322499,nan
2,80.0,4096,r/M=4,2.973491955602604,8.26330836212845,nan
2,80.0,4096,r/M=4,2.974100976052296,8.26558447750756,nan
2,80.0,4096,r/M=4,2.974709996501988,8.26733110651921,nan
2,80.0,4096,r/M=4,2.9753190169516794,8.268553348889894,nan
2,80.0,4096,r/M=4,2.9759280374013715,8.269257716479618,nan
2,80.0,4096,r/M=4,2.9765370578510635,8.269452009040272,nan
2,80.0,4096,r/M=4,2.977146078300755,8.269145189871331,nan
2,80.0,4096,r/M=4,2.977755098750447,8.268347262985245,nan
2,80.0,4096,r/M=4,2.978364119200139,8.267069152944597,nan
2,80.0,4096,r/M=4,2.9789731396498307,8.265322588705665,nan
2,80.0,4096,r/M=4,2.9795821600995227,8.263119992537156,nan
2,80.0,4096,r/M=4,2.9801911805492147,8.260474374053711,nan
2,80.0,4096,r/M=4,2.9808002009989063,8.257399231023271,nan
2,80.0,4096,r/M=4,2.9814092214485983,8.253908456556285,nan
2,80.0,4096,r/M=4,2.98201824189829,8.250016253141085,nan
2,80.0,4096,r/M=4,2.982627262347982,8.245737054055137,nan
2,80.0,4096,r/M=4,2.983236282797674,8.241085451494131,nan
2,80.0,4096,r/M=4,2.9838453032473655,8.236076131873919,nan
2,80.0,4096,r/M=4,2.9844543236970575,8.23072381786199,nan
2,80.0,4096,r/M=4,2.9850633441467496,8.225043217161769,nan
2,80.0,4096,r/M=4,2.985672364596441,8.219048977219074,nan
2,80.0,4096,r/M=4,2.986281385046133,8.21275564622176,nan
2,80.0,4096,r/M=4,2.986890405495825,8.206177639589814,nan
2,80.0,4096,r/M=4,2.9874994259455168,8.199329211321276,nan
2,80.0,4096,r/M=4,2.988108446395209,8.192224430604599,nan
2,80.0,4096,r/M=4,2.988717466844901,8.184877162421154,nan
2,80.0,4096,r/M=4,2.9893264872945924,8.177301052394476,nan
2,80.0,4096,r/M=4,2.9899355077442844,8.1695095150883,nan
2,80.0,4096,r/M=4,2.9905445281939764,8.161515725587664,nan
2,80.0,4096,r/M=4,2.991153548643668,8.153332613996763,nan
2,80.0,4096,r/M=4,2.99176256909336,8.144972862407869,nan
2,80.0,4096,r/M=4,2.9923715895430516,8.13644890424098,nan
2,80.0,4096,r/M=4,2.9929806099927436,8.127772925422189,nan
2,80.0,4096,r/M=4,2.9935896304424356,8.118956867316754,nan
2,80.0,4096,r/M=4,2.9941986508921272,8.110012431057553,nan
2,80.0,4096,r/M=4,2.9948076713418192,8.100951083161563,nan
2,80.0,4096,r/M=4,2.9954166917915113,8.09178406226404,nan
2,80.0,4096,r/M=4,2.996025712241203,8.082522386391712,nan
2,80.0,4096,r/M=4,2.996634732690895,8.073176861253334,nan
2,80.0,4096,r/M=4,2.997243753140587,8.06375808904125,nan
2,80.0,4096,r/M=4,2.9978527735902785,8.054276477382308,nan
2,80.0,4096,r/M=4,2.9984617940399705,8.04474224904944,nan
2,80.0,4096,r/M=4,2.9990708144896625,8.035165451446918,nan
2,80.0,4096,r/M=4,2.999679834939354,8.025555966552957,nan
2,80.0,4096,r/M=4,3.000288855389046,8.015923520815639,nan
2,80.0,4096,r/M=4,3.000897875838738,8.00627769487383,nan
2,80.0,4096,r/M=4,3.0015068962884297,7.996627933686471,nan
2,80.0,4096,r/M=4,3.0021159167381217,7.986983556071476,nan
2,80.0,4096,r/M=4,3.0027249371878137,7.977353764307668,nan
2,80.0,4096,r/M=4,3.0033339576375053,7.9677476535476845,nan
2,80.0,4096,r/M=4,3.0039429780871973,7.95817422110257,nan
2,80.0,4096,r/M=4,3.004551998536889,7.94864237538567,nan
2,80.0,4096,r/M=4,3.005161018986581,7.939160944476196,nan
2,80.0,4096,r/M=4,3.005770039436273,7.9297386846454545,nan
2,80.0,4096,r/M=4,3.0063790598859645,7.920384288421054,nan
2,80.0,4096,r/M=4,3.0069880803356566,7.9111063922217815,nan
2,80.0,4096,r/M=4,3.0075971007853486,7.901913583805799,nan
2,80.0,4096,r/M=4,3.00820612123504,7.892814409193824,nan
2,80.0,4096,r/M=4,3.008815141684732,7.883817379029969,nan
2,80.0,4096,r/M=4,3.009424162134424,7.874930974842237,nan
2,80.0,4096,r/M=4,3.010033182584116,7.866163654222666,nan
2,80.0,4096,r/M=4,3.010642203033808,7.857523855909456,nan
2,80.0,4096,r/M=4,3.0112512234835,7.849020004138757,nan
2,80.0,4096,r/M=4,3.0118602439331914,7.840660511874086,nan
2,80.0,4096,r/M=4,3.0124692643828834,7.832453783893408,nan
2,80.0,4096,r/M=4,3.0130782848325754,7.82440821862552,nan
2,80.0,4096,r/M=4,3.013687305282267,7.816532208950407,nan
2,80.0,4096,r/M=4,3.014296325731959,7.808834142336905,nan
2,80.0,4096,r/M=4,3.014905346181651,7.801322399403007,nan
2,80.0,4096,r/M=4,3.0155143666313426,7.794005351349121,nan
2,80.0,4096,r/M=4,3.0161233870810347,7.786891355970295,nan
2,80.0,4096,r/M=4,3.0167324075307262,7.779988751993075,nan
2,80.0,4096,r/M=4,3.0173414279804183,7.773305851652968,nan
2,80.0,4096,r/M=4,3.0179504484301103,7.766850931351529,nan
2,80.0,4096,r/M=4,3.018559468879802,7.760632220332393,nan
2,80.0,4096,r/M=4,3.019168489329494,7.754657886687905,nan
2,80.0,4096,r/M=4,3.019777509779186,7.748936021144354,nan
2,80.0,4096,r/M=4,3.0203865302288775,7.743474618103136,nan
2,80.0,4096,r/M=4,3.0209955506785695,7.738281553529499,nan
2,80.0,4096,r/M=4,3.0216045711282615,7.733364560008552,nan
2,80.0,4096,r/M=4,3.022213591577953,7.728731198268502,nan
2,80.0,4096,r/M=4,3.022822612027645,7.724388825285477,nan
2,80.0,4096,r/M=4,3.023431632477337,7.72034455877858,nan
2,80.0,4096,r/M=4,3.0240406529270287,7.716605237887515,nan
2,80.0,4096,r/M=4,3.0246496733767207,7.713177380044439,nan
2,80.0,4096,r/M=4,3.0252586938264128,7.710067134079714,nan
2,80.0,4096,r/M=4,3.0258677142761043,7.707280229281555,nan
2,80.0,4096,r/M=4,3.0264767347257964,7.704821920934588,nan
2,80.0,4096,r/M=4,3.027085755175488,7.702696932397968,nan
2,80.0,4096,r/M=4,3.02769477562518,7.700909393844427,nan
2,80.0,4096,r/M=4,3.028303796074872,7.6994627781782325,nan
2,80.0,4096,r/M=4,3.0289128165245636,7.6983598348181,nan
2,80.0,4096,r/M=4,3.0295218369742556,7.69760252182805,nan
2,80.0,4096,r/M=4,3.0301308574239476,7.69719193704025,nan
2,80.0,4096,r/M=4,3.030739877873639,7.697128249616528,nan
2,80.0,4096,r/M=4,3.031348898323331,7.697410632288905,nan
2,80.0,4096,r/M=4,3.0319579187730232,7.698037196145863,nan
2,80.0,4096,r/M=4,3.032566939222715,7.69900492922438,nan
2,80.0,4096,r/M=4,3.033175959672407,7.700309639666085,nan
2,80.0,4096,r/M=4,3.033784980122099,7.701945905504927,nan
2,80.0,4096,r/M=4,3.0343940005717904,7.703907032276382,nan
2,80.0,4096,r/M=4,3.0350030210214824,7.706185020160906,nan
2,80.0,4096,r/M=4,3.0356120414711745,7.7087705418820285,nan
2,80.0,4096,r/M=4,3.036221061920866,7.711652932607401,nan
2,80.0,4096,r/M=4,3.036830082370558,7.714820193609909,nan
2,80.0,4096,r/M=4,3.03743910282025,7.718259010104136,nan
2,80.0,4096,r/M=4,3.0380481232699417,7.72195478429658,nan
2,80.0,4096,r/M=4,3.0386571437196337,7.725891684501289,nan
