ell,L_over_M,observer,kappa_c_U,gamma_eff_over_kappa_c
1,20.0,r/M=8,1.543165926446003,2.328235223319263
1,20.0,r/M=8,1.545390268089117,2.3279948749901003
1,20.0,r/M=8,1.5476146097322312,2.3275422854239847
1,20.0,r/M=8,1.5498389513753452,2.326878948780572
1,20.0,r/M=8,1.5520632930184595,2.3260069882151186
1,20.0,r/M=8,1.5542876346615735,2.3249291502447607
1,20.0,r/M=8,1.5565119763046877,2.3236487966266854
1,20.0,r/M=8,1.5587363179478018,2.322169893850567
1,20.0,r/M=8,1.560960659590916,2.320497000358345
1,20.0,r/M=8,1.5631850012340303,2.318635251648441
1,20.0,r/M=8,1.5654093428771443,2.316590343375727
1,20.0,r/M=8,1.5676336845202585,2.3143685126175932
1,20.0,r/M=8,1.5698580261633726,2.3119765174343665
1,20.0,r/M=8,1.5720823678064868,2.3094216148654354
1,20.0,r/M=8,1.5743067094496008,2.306711537532058
1,20.0,r/M=8,1.576531051092715,2.3038544689462013
1,20.0,r/M=8,1.578755392735829,2.3008590176712342
1,20.0,r/M=8,1.5809797343789433,2.2977341904714335
1,20.0,r/M=8,1.5832040760220574,2.2944893645325615
1,20.0,r/M=8,1.5854284176651716,2.291134258872504
1,20.0,r/M=8,1.5876527593082856,2.2876789050371604
1,20.0,r/M=8,1.5898771009514,2.2841336171480355
1,20.0,r/M=8,1.592101442594514,2.280508961374036
1,20.0,r/M=8,1.5943257842376282,2.2768157248952035
1,20.0,r/M=8,1.5965501258807422,2.2730648843960672
1,20.0,r/M=8,1.5987744675238564,2.2692675741285595
1,20.0,r/M=8,1.6009988091669705,2.2654350535909566
1,20.0,r/M=8,1.6032231508100847,2.2615786748314832
1,20.0,r/M=8,1.6054474924531987,2.257709849410436
1,20.0,r/M=8,1.607671834096313,2.2538400150382327
1,20.0,r/M=8,1.609896175739427,2.249980601907919
1,20.0,r/M=8,1.6121205173825413,2.2461429987468895
1,20.0,r/M=8,1.6143448590256555,2.2423385186026734
1,20.0,r/M=8,1.6165692006687695,2.238578364406549
1,20.0,r/M=8,1.6187935423118838,2.234873594346456
1,20.0,r/M=8,1.6210178839549978,2.231235087087213
1,20.0,r/M=8,1.623242225598112,2.2276735069151865
1,20.0,r/M=8,1.625466567241226,2.224199268861884
1,20.0,r/M=8,1.6276909088843403,2.220822503896853
1,20.0,r/M=8,1.6299152505274543,2.217553024292293
1,20.0,r/M=8,1.6321395921705686,2.214400289270839
1,20.0,r/M=8,1.6343639338136826,2.2113733710702204
1,20.0,r/M=8,1.6365882754567969,2.2084809215648593
1,20.0,r/M=8,1.6388126170999109,2.205731139623141
1,20.0,r/M=8,1.6410369587430251,2.203131739359274
1,20.0,r/M=8,1.6432613003861392,2.2006899194785885
1,20.0,r/M=8,1.6454856420292534,2.1984123339224797
1,20.0,r/M=8,1.6477099836723674,2.196305064015194
1,20.0,r/M=8,1.6499343253154817,2.1943735923355887
1,20.0,r/M=8,1.6521586669585957,2.192622778531402
1,20.0,r/M=8,1.65438300860171,2.191056837303002
1,20.0,r/M=8,1.656607350244824,2.1896793187749406
1,20.0,r/M=8,1.6588316918879382,2.188493091452097
1,20.0,r/M=8,1.6610560335310522,2.187500327980818
1,20.0,r/M=8,1.6632803751741665,2.186702493896021
1,20.0,r/M=8,1.6655047168172807,2.1861003395029552
1,20.0,r/M=8,1.6677290584603948,2.185693895061492
1,20.0,r/M=8,1.669953400103509,2.1854824693809105
1,20.0,r/M=8,1.672177741746623,2.1854646519109475
1,20.0,r/M=8,1.6744020833897373,2.185638318394601
1,20.0,r/M=8,1.6766264250328513,2.1860006401034466
1,20.0,r/M=8,1.6788507666759656,2.186548096650201
1,20.0,r/M=8,1.6810751083190796,2.1872764923231025
1,20.0,r/M=8,1.6832994499621938,2.188180975865132
1,20.0,r/M=8,1.6855237916053079,2.1892560635861007
1,20.0,r/M=8,1.687748133248422,2.190495665647901
1,20.0,r/M=8,1.6899724748915361,2.1918931153387415
1,20.0,r/M=8,1.6921968165346504,2.193441201125078
1,20.0,r/M=8,1.6944211581777644,2.195132201239089
1,20.0,r/M=8,1.6966454998208786,2.1969579205397713
1,20.0,r/M=8,1.6988698414639927,2.1989097293527937
1,20.0,r/M=8,1.701094183107107,2.2009786040016293
1,20.0,r/M=8,1.703318524750221,2.2031551687132382
1,20.0,r/M=8,1.7055428663933352,2.205429738573263
1,20.0,r/M=8,1.7077672080364492,2.20779236322696
1,20.0,r/M=8,1.7099915496795635,2.210232870989491
1,20.0,r/M=8,1.7122158913226775,2.2127409130653057
1,20.0,r/M=8,1.7144402329657917,2.2153060075702657
1,20.0,r/M=8,1.716664574608906,2.217917583067267
1,20.0,r/M=8,1.71888891625202,2.220565021340473
1,20.0,r/M=8,1.7211132578951343,2.223237699159169
1,20.0,r/M=8,1.7233375995382483,2.2259250287967474
1,20.0,r/M=8,1.7255619411813625,2.2286164970941806
1,20.0,r/M=8,1.7277862828244765,2.2313017028837994
1,20.0,r/M=8,1.7300106244675908,2.2339703926100025
1,20.0,r/M=8,1.7322349661107048,2.2366124940192673
1,20.0,r/M=8,1.734459307753819,2.239218147796329
1,20.0,r/M=8,1.736683649396933,2.2417777370751253
1,20.0,r/M=8,1.7389079910400473,2.2442819147476842
1,20.0,r/M=8,1.7411323326831614,2.246721628543167
1,20.0,r/M=8,1.7433566743262756,2.249088143855656
1,20.0,r/M=8,1.7455810159693896,2.251373064311753
1,20.0,r/M=8,1.7478053576125039,2.2535683501129573
1,20.0,r/M=8,1.750029699255618,2.2556663341823775
1,20.0,r/M=8,1.7522540408987322,2.257659736159541
1,20.0,r/M=8,1.7544783825418462,2.2595416743135703
1,20.0,r/M=8,1.7567027241849604,2.2613056754512417
1,20.0,r/M=8,1.7589270658280745,2.2629456828854058
1,20.0,r/M=8,1.7611514074711887,2.2644560625811625
1,20.0,r/M=8,1.7633757491143027,2.2658316075499148
1,20.0,r/M=8,1.765600090757417,2.267067540602137
1,20.0,r/M=8,1.7678244324005312,2.2681595155684335
1,20.0,r/M=8,1.7700487740436452,2.269103617073216
1,20.0,r/M=8,1.7722731156867595,2.269896358992767
1,20.0,r/M=8,1.7744974573298735,2.2705346816762786
1,20.0,r/M=8,1.7767217989729878,2.2710159480453322
1,20.0,r/M=8,1.7789461406161018,2.2713379386726142
1,20.0,r/M=8,1.781170482259216,2.2714988459302625
1,20.0,r/M=8,1.78339482390233,2.271497267307509
1,20.0,r/M=8,1.7856191655454443,2.2713321979856276
1,20.0,r/M=8,1.7878435071885583,2.2710030227541953
1,20.0,r/M=8,1.7900678488316726,2.2705095073437387
1,20.0,r/M=8,1.7922921904747866,2.269851789272035
1,20.0,r/M=8,1.7945165321179009,2.2690303682468658
1,20.0,r/M=8,1.7967408737610149,2.2680460962086113
1,20.0,r/M=8,1.7989652154041291,2.266900167079271
1,20.0,r/M=8,1.8011895570472432,2.2655941062517857
1,20.0,r/M=8,1.8034138986903574,2.264129759897756
1,20.0,r/M=8,1.8056382403334714,2.2625092841283783
1,20.0,r/M=8,1.8078625819765857,2.260735134041182
1,20.0,r/M=8,1.8100869236196997,2.258810052715974
1,20.0,r/M=8,1.812311265262814,2.2567370601727723
1,20.0,r/M=8,1.814535606905928,2.2545194423306962
1,20.0,r/M=8,1.8167599485490422,2.2521607399996
1,20.0,r/M=8,1.8189842901921565,2.249664737914191
1,20.0,r/M=8,1.8212086318352705,2.2470354538478503
1,20.0,r/M=8,1.8234329734783847,2.244277127806787
1,20.0,r/M=8,1.8256573151214988,2.2413942113316914
1,20.0,r/M=8,1.827881656764613,2.2383913569126244
1,20.0,r/M=8,1.830105998407727,2.2352734075273717
1,20.0,r/M=8,1.8323303400508413,2.2320453863062952
1,20.0,r/M=8,1.8345546816939553,2.2287124863340657
1,20.0,r/M=8,1.8367790233370695,2.225280060594983
1,20.0,r/M=8,1.8390033649801836,2.221753612048308
1,20.0,r/M=8,1.8412277066232978,2.2181387838446276
1,20.0,r/M=8,1.8434520482664118,2.2144413496838897
1,20.0,r/M=8,1.845676389909526,2.2106672043044107
1,20.0,r/M=8,1.8479007315526401,2.2068223540929477
1,20.0,r/M=8,1.8501250731957544,2.2029129078354885
1,20.0,r/M=8,1.8523494148388684,2.198945067572012
1,20.0,r/M=8,1.8545737564819826,2.1949251195622628
1,20.0,r/M=8,1.8567980981250967,2.1908594253637994
1,20.0,r/M=8,1.859022439768211,2.1867544129927845
1,20.0,r/M=8,1.861246781411325,2.182616568176772
1,20.0,r/M=8,1.8634711230544392,2.178452425681441
1,20.0,r/M=8,1.8656954646975532,2.1742685606993057
1,20.0,r/M=8,1.8679198063406675,2.170071580299435
1,20.0,r/M=8,1.8701441479837817,2.165868114911354
1,20.0,r/M=8,1.8723684896268957,2.1616648098547846
1,20.0,r/M=8,1.87459283127001,2.1574683168882314
1,20.0,r/M=8,1.876817172913124,2.1532852857610845
1,20.0,r/M=8,1.8790415145562382,2.14912235577706
1,20.0,r/M=8,1.8812658561993523,2.144986147340871
1,20.0,r/M=8,1.8834901978424665,2.140883253491161
1,20.0,r/M=8,1.8857145394855805,2.1368202313896782
1,20.0,r/M=8,1.8879388811286948,2.1328035937792995
1,20.0,r/M=8,1.8901632227718088,2.128839800389829
1,20.0,r/M=8,1.892387564414923,2.124935249269206
1,20.0,r/M=8,1.894611906058037,2.1210962680568963
1,20.0,r/M=8,1.8968362477011513,2.1173291051742287
1,20.0,r/M=8,1.8990605893442654,2.1136399209204932
1,20.0,r/M=8,1.9012849309873796,2.1100347784807196
1,20.0,r/M=8,1.9035092726304936,2.106519634822448
1,20.0,r/M=8,1.9057336142736079,2.103100331491716
1,20.0,r/M=8,1.907957955916722,2.099782585295646
1,20.0,r/M=8,1.9101822975598362,2.096571978862366
1,20.0,r/M=8,1.9124066392029502,2.093473951080184
1,20.0,r/M=8,1.9146309808460644,2.090493787424
1,20.0,r/M=8,1.9168553224891784,2.0876366101608093
1,20.0,r/M=8,1.9190796641322927,2.0849073684194432
1,20.0,r/M=8,1.921304005775407,2.082310828166397
1,20.0,r/M=8,1.923528347418521,2.0798515620636238
1,20.0,r/M=8,1.9257526890616352,2.0775339392165995
1,20.0,r/M=8,1.9279770307047492,2.0753621148436476
1,20.0,r/M=8,1.9302013723478635,2.073340019853586
1,20.0,r/M=8,1.9324257139909775,2.07147135036555
1,20.0,r/M=8,1.9346500556340918,2.0697595571831435
1,20.0,r/M=8,1.9368743972772058,2.068207835232166
1,20.0,r/M=8,1.93909873892032,2.066819113010323
1,20.0,r/M=8,1.941323080563434,2.0655960420548274
1,20.0,r/M=8,1.9435474222065483,2.064540986467492
1,20.0,r/M=8,1.9457717638496623,2.063656012533107
1,20.0,r/M=8,1.9479961054927766,2.062942878471497
1,20.0,r/M=8,1.9502204471358906,2.0624030243652722
1,20.0,r/M=8,1.9524447887790048,2.062037562303363
1,20.0,r/M=8,1.9546691304221189,2.0618472668094903
1,20.0,r/M=8,1.9568934720652331,2.061832565598062
1,20.0,r/M=8,1.9591178137083471,2.061993530721869
1,20.0,r/M=8,1.9613421553514614,2.062329870185672
1,20.0,r/M=8,1.9635664969945754,2.0628409200900704
1,20.0,r/M=8,1.9657908386376897,2.063525637376705
1,20.0,r/M=8,1.9680151802808037,2.0643825932674527
1,20.0,r/M=8,1.970239521923918,2.0654099674777755
1,20.0,r/M=8,1.9724638635670322,2.0666055432839374
1,20.0,r/M=8,1.9746882052101462,2.0679667035461398
1,20.0,r/M=8,1.9769125468532605,2.0694904277846904
1,20.0,r/M=8,1.9791368884963745,2.0711732903959357
1,20.0,r/M=8,1.9813612301394887,2.073011460119593
1,20.0,r/M=8,1.9835855717826028,2.0750007008568367
1,20.0,r/M=8,1.985809913425717,2.077136373927778
1,20.0,r/M=8,1.988034255068831,2.0794134418927586
1,20.0,r/M=8,1.9902585967119453,2.0818264740147696
1,20.0,r/M=8,1.9924829383550593,2.084369653460417
1,20.0,r/M=8,1.9947072799981735,2.0870367863510824
1,20.0,r/M=8,1.9969316216412876,2.0898213127206584
1,20.0,r/M=8,1.9991559632844018,2.092716319467705
1,20.0,r/M=8,2.001380304927516,2.095714555380609
1,20.0,r/M=8,2.00360464657063,2.0988084482753577
1,20.0,r/M=8,2.0058289882137443,2.10199012428378
1,20.0,r/M=8,2.008053329856858,2.1052514293451177
1,20.0,r/M=8,2.0102776714999724,2.1085839528870443
1,20.0,r/M=8,2.0125020131430866,2.1119790536884455
1,20.0,r/M=8,2.014726354786201,2.1154278879155166
1,20.0,r/M=8,2.0169506964293147,2.1189214392628
1,20.0,r/M=8,2.019175038072429,2.1224505511249023
1,20.0,r/M=8,2.021399379715543,2.126005960716315
1,20.0,r/M=8,2.0236237213586574,2.129578335000061
1,20.0,r/M=8,2.0258480630017717,2.133158308284931
1,20.0,r/M=8,2.0280724046448855,2.1367365213186598
1,20.0,r/M=8,2.0302967462879997,2.140303661671157
1,20.0,r/M=8,2.032521087931114,2.1438505051958443
1,20.0,r/M=8,2.034745429574228,2.147367958302854
1,20.0,r/M=8,2.036969771217342,2.1508471007907612
1,20.0,r/M=8,2.0391941128604563,2.1542792289493646
1,20.0,r/M=8,2.0414184545035705,2.1576558986172665
1,20.0,r/M=8,2.0436427961466848,2.1609689678740103
1,20.0,r/M=8,2.0458671377897986,2.1642106390513374
1,20.0,r/M=8,2.048091479432913,2.167373499709776
1,20.0,r/M=8,2.050315821076027,2.1704505622539405
1,20.0,r/M=8,2.0525401627191413,2.1734353018431385
1,20.0,r/M=8,2.054764504362255,2.17632169225006
1,20.0,r/M=8,2.0569888460053694,2.1791042393781357
1,20.0,r/M=8,2.0592131876484836,2.1817780121013497
1,20.0,r/M=8,2.061437529291598,2.1843386701446046
1,20.0,r/M=8,2.0636618709347117,2.1867824887505276
1,20.0,r/M=8,2.065886212577826,2.1891063798741253
1,20.0,r/M=8,2.06811055422094,2.1913079097077173
1,20.0,r/M=8,2.0703348958640544,2.193385312355026
1,20.0,r/M=8,2.0725592375071686,2.1953374995068433
1,20.0,r/M=8,2.0747835791502824,2.197164066012373
1,20.0,r/M=8,2.0770079207933967,2.1988652912697533
1,20.0,r/M=8,2.079232262436511,2.2004421364119544
1,20.0,r/M=8,2.081456604079625,2.201896237274634
1,20.0,r/M=8,2.083680945722739,2.203229893190997
1,20.0,r/M=8,2.0859052873658532,2.204446051690001
1,20.0,r/M=8,2.0881296290089675,2.20554828918911
1,20.0,r/M=8,2.0903539706520817,2.2065407878322087
1,20.0,r/M=8,2.0925783122951955,2.207428308630007
1,20.0,r/M=8,2.0948026539383098,2.208216161083892
1,20.0,r/M=8,2.097026995581424,2.2089101695126856
1,20.0,r/M=8,2.0992513372245383,2.2095166363218848
1,20.0,r/M=8,2.101475678867652,2.210042302445223
1,20.0,r/M=8,2.1037000205107663,2.2104943052375865
1,20.0,r/M=8,2.1059243621538806,2.210880134083133
1,20.0,r/M=8,2.108148703796995,2.211207584014425
1,20.0,r/M=8,2.1103730454401086,2.211484707620964
1,20.0,r/M=8,2.112597387083223,2.2117197655512255
1,20.0,r/M=8,2.114821728726337,2.2119211759198256
1,20.0,r/M=8,2.1170460703694514,2.2120974628924417
1,20.0,r/M=8,2.119270412012565,2.2122572047840707
1,20.0,r/M=8,2.1214947536556794,2.212408981961789
1,20.0,r/M=8,2.1237190952987937,2.212561324845742
1,20.0,r/M=8,2.125943436941908,2.212722662322206
1,20.0,r/M=8,2.128167778585022,2.212901270862139
1,20.0,r/M=8,2.130392120228136,2.213105224639573
1,20.0,r/M=8,2.13261646187125,2.2133423469319173
1,20.0,r/M=8,2.1348408035143644,2.2136201631003716
1,20.0,r/M=8,2.1370651451574787,2.2139458554160596
1,20.0,r/M=8,2.1392894868005925,2.214326219996699
1,20.0,r/M=8,2.1415138284437067,2.214767626131565
1,20.0,r/M=8,2.143738170086821,2.215275978221541
1,20.0,r/M=8,2.1459625117299352,2.215856680574804
1,20.0,r/M=8,2.148186853373049,2.216514605285257
1,20.0,r/M=8,2.1504111950161633,2.217254063381228
1,20.0,r/M=8,2.1526355366592775,2.2180787794327386
1,20.0,r/M=8,2.154859878302392,2.218991869777385
1,20.0,r/M=8,2.1570842199455056,2.2199958244916487
1,20.0,r/M=8,2.15930856158862,2.2210924932223137
1,20.0,r/M=8,2.161532903231734,2.2222830749604063
1,20.0,r/M=8,2.1637572448748483,2.2235681117956734
1,20.0,r/M=8,2.165981586517962,2.2249474866814647
1,20.0,r/M=8,2.1682059281610764,2.226420425183023
1,20.0,r/M=8,2.1704302698041906,2.2279855011837952
1,20.0,r/M=8,2.172654611447305,2.2296406464453
1,20.0,r/M=8,2.174878953090419,2.231383163919769
1,20.0,r/M=8,2.177103294733533,2.2332097446766155
1,20.0,r/M=8,2.179327636376647,2.235116488248975
1,20.0,r/M=8,2.1815519780197614,2.2370989262323033
1,20.0,r/M=8,2.1837763196628757,2.2391520488649435
1,20.0,r/M=8,2.1860006613059895,2.2412703343747213
1,20.0,r/M=8,2.1882250029491037,2.243447780802949
1,20.0,r/M=8,2.190449344592218,2.245677940017397
1,20.0,r/M=8,2.192673686235332,2.2479539536363027
1,20.0,r/M=8,2.194898027878446,2.2502685905270674
1,20.0,r/M=8,2.1971223695215603,2.252614285578868
1,20.0,r/M=8,2.1993467111646745,2.2549831794470125
1,20.0,r/M=8,2.2015710528077888,2.2573671589470305
1,20.0,r/M=8,2.2037953944509026,2.2597578977865713
1,20.0,r/M=8,2.206019736094017,2.2621468973548033
1,20.0,r/M=8,2.208244077737131,2.264525527281657
1,20.0,r/M=8,2.2104684193802453,2.266885065505926
1,20.0,r/M=8,2.212692761023359,2.269216737590933
1,20.0,r/M=8,2.2149171026664733,2.2715117550623893
1,20.0,r/M=8,2.2171414443095876,2.273761352581416
1,20.0,r/M=8,2.219365785952702,2.275956823738069
1,20.0,r/M=8,2.2215901275958156,2.278089555307877
1,20.0,r/M=8,2.22381446923893,2.2801510598610326
1,20.0,r/M=8,2.226038810882044,2.282133006563873
1,20.0,r/M=8,2.2282631525251584,2.284027250110521
1,20.0,r/M=8,2.2304874941682726,2.2858258577102606
1,20.0,r/M=8,2.2327118358113864,2.287521134057325
1,20.0,r/M=8,2.2349361774545007,2.2891056442891835
1,20.0,r/M=8,2.237160519097615,2.290572234884113
1,20.0,r/M=8,2.239384860740729,2.2919140525287407
1,20.0,r/M=8,2.241609202383843,2.2931245609787014
1,20.0,r/M=8,2.2438335440269572,2.294197555923438
1,20.0,r/M=8,2.2460578856700715,2.295127177919992
1,20.0,r/M=8,2.2482822273131857,2.295907923465895
1,20.0,r/M=8,2.2505065689562995,2.296534654254453
1,20.0,r/M=8,2.2527309105994138,2.2970026046932346
1,20.0,r/M=8,2.254955252242528,2.297307387784793
1,20.0,r/M=8,2.2571795938856423,2.297444999439741
1,20.0,r/M=8,2.259403935528756,2.2974118213081023
1,20.0,r/M=8,2.2616282771718703,2.2972046222373943
1,20.0,r/M=8,2.2638526188149846,2.2968205584406514
1,20.0,r/M=8,2.266076960458099,2.2962571724579304
1,20.0,r/M=8,2.2683013021012126,2.295512391029957
1,20.0,r/M=8,2.270525643744327,2.294584521944462
1,20.0,r/M=8,2.272749985387441,2.2934722499663587
1,20.0,r/M=8,2.2749743270305554,2.2921746319329106
1,20.0,r/M=8,2.2771986686736696,2.290691091081921
1,20.0,r/M=8,2.2794230103167834,2.2890214107217175
1,20.0,r/M=8,2.2816473519598977,2.2871657272938846
1,20.0,r/M=8,2.283871693603012,2.285124522902689
1,20.0,r/M=8,2.286096035246126,2.282898617393298
1,20.0,r/M=8,2.28832037688924,2.280489160038845
1,20.0,r/M=8,2.290544718532354,2.2778976208783446
1,20.0,r/M=8,2.2927690601754684,2.2751257817803716
1,20.0,r/M=8,2.2949934018185827,2.272175727270674
1,20.0,r/M=8,2.2972177434616965,2.269049835185529
1,20.0,r/M=8,2.2994420851048107,2.2657507671751254
1,20.0,r/M=8,2.301666426747925,2.2622814590960996
1,20.0,r/M=8,2.3038907683910392,2.258645111360306
1,20.0,r/M=8,2.306115110034153,2.2548451792203426
1,20.0,r/M=8,2.3083394516772673,2.250885363053794
1,20.0,r/M=8,2.3105637933203815,2.2467695986795837
1,20.0,r/M=8,2.312788134963496,2.2425020476874167
1,20.0,r/M=8,2.3150124766066096,2.2380870878330335
1,20.0,r/M=8,2.317236818249724,2.23352930351252
1,20.0,r/M=8,2.319461159892838,2.228833476312008
1,20.0,r/M=8,2.3216855015359523,2.224004575652888
1,20.0,r/M=8,2.3239098431790666,2.2190477495513794
1,20.0,r/M=8,2.3261341848221804,2.2139683154855954
1,20.0,r/M=8,2.3283585264652946,2.2087717513769634
1,20.0,r/M=8,2.330582868108409,2.2034636866947928
1,20.0,r/M=8,2.332807209751523,2.1980498936817487
1,20.0,r/M=8,2.335031551394637,2.1925362787067817
1,20.0,r/M=8,2.337255893037751,2.186928873735135
1,20.0,r/M=8,2.3394802346808654,2.1812338279159005
1,20.0,r/M=8,2.3417045763239797,2.175457399287135
1,20.0,r/M=8,2.3439289179670935,2.169605946601079
1,20.0,r/M=8,2.3461532596102077,2.163685921243296
1,20.0,r/M=8,2.348377601253322,2.15770385925403
1,20.0,r/M=8,2.350601942896436,2.1516663734529002
1,20.0,r/M=8,2.35282628453955,2.1455801456455372
1,20.0,r/M=8,2.3550506261826643,2.139451918899691
1,20.0,r/M=8,2.3572749678257785,2.133288489905676
1,20.0,r/M=8,2.3594993094688927,2.12709670139511
1,20.0,r/M=8,2.3617236511120066,2.120883434597989
1,20.0,r/M=8,2.363947992755121,2.114655601763488
1,20.0,r/M=8,2.366172334398235,2.10842013869977
1,20.0,r/M=8,2.3683966760413493,2.102183997339828
1,20.0,r/M=8,2.370621017684463,2.095954138321863
1,20.0,r/M=8,2.3728453593275773,2.089737523570458
1,20.0,r/M=8,2.3750697009706916,2.0835411088720064
1,20.0,r/M=8,2.377294042613806,2.0773718364272953
1,20.0,r/M=8,2.37951838425692,2.071236627381093
1,20.0,r/M=8,2.381742725900034,2.0651423743066952
1,20.0,r/M=8,2.383967067543148,2.0590959336491004
1,20.0,r/M=8,2.3861914091862624,2.0531041180999896
1,20.0,r/M=8,2.3884157508293766,2.0471736889062595
1,20.0,r/M=8,2.3906400924724904,2.0413113481071616
1,20.0,r/M=8,2.3928644341156047,2.0355237306706586
1,20.0,r/M=8,2.395088775758719,2.0298173965403374
1,20.0,r/M=8,2.397313117401833,2.0241988225775462
1,20.0,r/M=8,2.399537459044947,2.0186743943866166
1,20.0,r/M=8,2.401761800688061,2.0132503980190166
1,20.0,r/M=8,2.4039861423311755,2.0079330115498912
1,20.0,r/M=8,2.4062104839742897,2.00272829652267
1,20.0,r/M=8,2.4084348256174035,1.9976421892561593
1,20.0,r/M=8,2.4106591672605178,1.9926804920014969
1,20.0,r/M=8,2.412883508903632,1.9878488639587117
1,20.0,r/M=8,2.4151078505467463,1.9831528121455446
1,20.0,r/M=8,2.41733219218986,1.9785976821148532
1,20.0,r/M=8,2.4195565338329743,1.9741886485222007
1,20.0,r/M=8,2.4217808754760886,1.969930705550655
1,20.0,r/M=8,2.424005217119203,1.9658286571959924
1,20.0,r/M=8,2.426229558762317,1.9618871074084723
1,20.0,r/M=8,2.428453900405431,1.9581104501173798
1,20.0,r/M=8,2.430678242048545,1.9545028591279496
1,20.0,r/M=8,2.4329025836916593,1.951068277921341
1,20.0,r/M=8,2.4351269253347736,1.947810409361977
1,20.0,r/M=8,2.4373512669778874,1.944732705335402
1,20.0,r/M=8,2.4395756086210016,1.9418383563342334
1,20.0,r/M=8,2.441799950264116,1.939130281020314
1,20.0,r/M=8,2.44402429190723,1.9366111157962875
1,20.0,r/M=8,2.446248633550344,1.9342832043942646
1,20.0,r/M=8,2.448472975193458,1.9321485875563278
1,20.0,r/M=8,2.4506973168365724,1.9302089928115063
1,20.0,r/M=8,2.4529216584796867,1.928465824406562
1,20.0,r/M=8,2.4551460001228005,1.9269201534444114
1,20.0,r/M=8,2.4573703417659147,1.9255727082723477
1,20.0,r/M=8,2.459594683409029,1.9244238651887455
1,20.0,r/M=8,2.4618190250521432,1.9234736395185585
1,20.0,r/M=8,2.464043366695257,1.9227216771352333
1,20.0,r/M=8,2.4662677083383713,1.922167246488935
1,20.0,r/M=8,2.4684920499814855,1.9218092312381954
1,20.0,r/M=8,2.4707163916245998,1.9216461235499853
1,20.0,r/M=8,2.4729407332677136,1.921676018149996
1,20.0,r/M=8,2.475165074910828,1.9218966072323664
1,20.0,r/M=8,2.477389416553942,1.922305176307291
1,20.0,r/M=8,2.4796137581970563,1.9228986010915927
1,20.0,r/M=8,2.4818380998401706,1.923673345542095
1,20.0,r/M=8,2.4840624414832844,1.9246254611274578
1,20.0,r/M=8,2.4862867831263986,1.9257505874538017
1,20.0,r/M=8,2.488511124769513,1.9270439543418618
1,20.0,r/M=8,2.490735466412627,1.9285003854559828
1,20.0,r/M=8,2.492959808055741,1.9301143036039392
1,20.0,r/M=8,2.495184149698855,1.9318797377836139
1,20.0,r/M=8,2.4974084913419694,1.9337903320857779
1,20.0,r/M=8,2.4996328329850837,1.9358393565512027
1,20.0,r/M=8,2.5018571746281975,1.9380197200368883
1,20.0,r/M=8,2.5040815162713117,1.9403239851853198
1,20.0,r/M=8,2.506305857914426,1.94274438555122
1,20.0,r/M=8,2.50853019955754,1.9452728449418593
1,20.0,r/M=8,2.510754541200654,1.9479009989769893
1,20.0,r/M=8,2.5129788828437682,1.9506202189169592
1,20.0,r/M=8,2.5152032244868825,1.9534216377483107
1,20.0,r/M=8,2.5174275661299967,1.956296178483248
1,20.0,r/M=8,2.5196519077731105,1.9592345846637218
1,20.0,r/M=8,2.521876249416225,1.9622274529643895
1,20.0,r/M=8,2.524100591059339,1.9652652678374338
1,20.0,r/M=8,2.5263249327024533,1.9683384380577271
1,20.0,r/M=8,2.5285492743455675,1.9714373350346566
1,20.0,r/M=8,2.5307736159886813,1.9745523327245014
1,20.0,r/M=8,2.5329979576317956,1.9776738489323709
1,20.0,r/M=8,2.53522229927491,1.9807923878083695
1,20.0,r/M=8,2.537446640918024,1.9838985832647045
1,20.0,r/M=8,2.539670982561138,1.9869832430751169
1,20.0,r/M=8,2.541895324204252,1.990037393345661
1,20.0,r/M=8,2.5441196658473664,1.9930523230576782
1,20.0,r/M=8,2.5463440074904806,1.9960196283825293
1,20.0,r/M=8,2.5485683491335944,1.9989312563983375
1,20.0,r/M=8,2.5507926907767087,2.00177954790671
1,20.0,r/M=8,2.553017032419823,2.00455727898352
1,20.0,r/M=8,2.555241374062937,2.0072577009245065
1,20.0,r/M=8,2.557465715706051,2.0098745782552268
1,20.0,r/M=8,2.559690057349165,2.012402224478263
1,20.0,r/M=8,2.5619143989922795,2.014835535226736
1,20.0,r/M=8,2.5641387406353937,2.017170018543823
1,20.0,r/M=8,2.5663630822785075,2.0194018220118
1,20.0,r/M=8,2.5685874239216218,2.0215277564737866
1,20.0,r/M=8,2.570811765564736,2.0235453161370343
1,20.0,r/M=8,2.5730361072078503,2.0254526948514084
1,20.0,r/M=8,2.575260448850964,2.027248798435282
1,20.0,r/M=8,2.5774847904940783,2.0289332529047797
1,20.0,r/M=8,2.5797091321371926,2.030506408524431
1,20.0,r/M=8,2.581933473780307,2.0319693396383456
1,20.0,r/M=8,2.584157815423421,2.0333238402635447
1,20.0,r/M=8,2.586382157066535,2.034572415462059
1,20.0,r/M=8,2.588606498709649,2.035718268561428
1,20.0,r/M=8,2.5908308403527633,2.0367652842868536
1,20.0,r/M=8,2.5930551819958776,2.0377180079361374
1,20.0,r/M=8,2.5952795236389914,2.0385816207429017
1,20.0,r/M=8,2.5975038652821056,2.0393619115705715
1,20.0,r/M=8,2.59972820692522,2.0400652451495396
1,20.0,r/M=8,2.601952548568334,2.0406985270499796
