radius,G
3.723488953730721,0.25728639897878747
3.7263651521467276,0.25936710102409816
3.7292413505627344,0.26144765402115
3.7321175489787413,0.2635279865874425
3.734993747394748,0.26560802842009
3.7378699458107545,0.26768771028378574
3.740746144226761,0.2697669639988159
3.7436223426427677,0.27184572242911814
3.7464985410587746,0.27392391947039363
3.7493747394747814,0.27600149003827495
3.752250937890788,0.27807837005655034
3.755127136306794,0.28015449644545337
3.758003334722801,0.282229807110012
3.760879533138808,0.2843042409284665
3.7637557315548147,0.2863777377407566
3.766631929970821,0.28845023833708094
3.769508128386828,0.29052168444652876
3.7723843268028343,0.2925920187257883
3.775260525218841,0.2946611847479313
3.778136723634848,0.29672912699127946
3.7810129220508544,0.29879579082834845
3.783889120466861,0.3008611225148801
3.7867653188828676,0.30292506917894974
3.7896415172988744,0.3049875788101692
3.7925177157148813,0.3070486002489665
3.795393914130888,0.30910808317596045
3.7982701125468945,0.3111659781014199
3.801146310962901,0.3132222363548137
3.8040225093789077,0.31527681007445096
3.8068987077949146,0.31732965219721093
3.8097749062109214,0.31938071644836746
3.812651104626928,0.3214299573315018
3.815527303042934,0.3234773301185134
3.818403501458941,0.325522790839718
3.821279699874948,0.3275662962740442
3.8241558982909547,0.32960780393931993
3.827032096706961,0.33164727208265693
3.829908295122968,0.33368465967092764
3.8327844935389743,0.33571992638133463
3.835660691954981,0.3377530325920797
3.838536890370988,0.33978393937312107
