tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
93.83999999999847,0.0002748150642169225,0.00041867789290739527,0.0003288398682393156,4.156600193511926e-05,-0.00033383585598079806
93.87999999999846,0.00027154552660638696,0.00041904463634773095,0.00033471427292363753,5.189154876418043e-05,-0.00032185648664136607
93.91999999999845,0.0002682225920275412,0.0004192927752674013,0.0003404566063619081,6.213364298755626e-05,-0.00030986803709159925
93.95999999999844,0.0002648475387185572,0.0004194230342515194,0.0003460661603339258,7.229000392424236e-05,-0.0002978738910267032
93.99999999999844,0.0002614216508136062,0.00041943616571244553,0.00035154226816079033,8.235838991254974e-05,-0.0002858774110870097
94.03999999999843,0.00025794621794748016,0.00041933294949509124,0.0003568843046118184,9.233659867044508e-05,-0.00027388193806675623
94.07999999999842,0.00025442253486133423,0.0004191141924772604,0.0003620916858005932,0.00010222246764256691,-0.0002618907901342133
94.11999999999841,0.000250851901009649,0.00041878072816517117,0.00036716386907025076,0.00011201387433391058,-0.00024990726206329956
94.1599999999984,0.00024723562016852043,0.0004183334162843019,0.0003721003528681041,0.00012170873663017341,-0.00023793462447682228
94.1999999999984,0.00024357500004536673,0.00041777314236570676,0.0003769006766097132,0.000131305013104767,-0.00022597612310147286
94.23999999999839,0.00023987135189015746,0.0004171008173279453,0.00038156442053250924,0.00014080070331249834,-0.00021403497803470616
94.27999999999838,0.00023612599010826597,0.0004163173770547733,0.0003860912055390823,0.0001501938480699255,-0.00020211438302362886
94.31999999999837,0.00023234023187502896,0.0004154237819687359,0.00039048069303024584,0.00015948252972240184,-0.00019021750475601532
94.35999999999837,0.0002285153967521243,0.0004144210166008136,0.0003947325847279918,0.00016866487239782283,-0.00017834748216356413
94.39999999999836,0.0002246528063058469,0.0004133100891562624,0.00039884662248845456,0.00017773904224709477,-0.0001665074257375104
94.43999999999835,0.00022075378372738867,0.00041209203107679996,0.0004028225881050023,0.00018670324767134627,-0.000154700416856699
94.47999999999834,0.00021681965345520202,0.000410767896599274,0.0004066603031015736,0.00019555573953590903,-0.00014292950712822147
94.51999999999833,0.00021285174079954862,0.00040933876231096975,0.0004103596285163853,0.00020429481137109747,-0.00013119771774071509
94.55999999999833,0.00020885137156931492,0.00040780572670169336,0.00041392046467613445,0.00021291879955981922,-0.00011950803883041967
94.59999999999832,0.0002048198717011874,0.0004061699097127822,0.0004173427509608202,0.00022142608351205203,-0.00010786342886008267
94.63999999999831,0.00020075856689127155,0.00040443245228318555,0.00042062646555931387,0.0002298150858262287,-9.626681401079631e-05
94.6799999999983,0.00019666878222924359,0.0004025945158927609,0.0004237716252158075,0.00023808427243757018,-8.472108758685257e-05
94.7199999999983,0.00019255184183511546,0.000400657282102933,0.0004267782849672717,0.00024623215275341456,-7.322910943369015e-05
94.75999999999829,0.0001884090684987,0.000398621952094858,0.00042964653787205473,0.00025425727977559237,-6.17937053690106e-05
94.79999999999828,0.00018424178332185478,0.00039648974620523885,0.00043237651472975903,0.00026215825020989796,-5.04176666271304e-05
94.83999999999827,0.00018005130536358866,0.00039426190345993655,0.0004349683837925298,0.0002699337045627157,-3.910374931663635e-05
94.87999999999826,0.00017583895128810812,0.0003919396811055212,0.0004374223504678943,0.00027758232722485915,-2.7854673891404493e-05
94.91999999999825,0.00017160603501588045,0.00038952435413890503,0.00043973865701329,0.00028510284654268564,-1.667312463503994e-05
94.95999999999825,0.00016735386737779334,0.0003870172148352024,0.0004419175822224208,0.0002924940348765504,-5.56174915879214e-06
94.99999999999824,0.00016308375577248253,0.00038441957227395906,0.00044395944110358634,0.00029975470864667146,5.4768420870078305e-06
95.03999999999823,0.00015879700382690387,0.0003817327518638922,0.0004458645845501223,0.00030688372836647383,1.644007628794013e-05
95.07999999999822,0.00015449491106022236,0.0003789580948662831,0.0004476333990031006,0.0003138799986634897,2.7325418726881985e-05
95.11999999999821,0.00015017877255108544,0.0003760969579171646,0.0004492663061064318,0.0003207424682878902,3.813037323174505e-05
95.1599999999982,0.0001458498786083558,0.0003731507125484439,0.0004507637623545177,0.0003274701301087324,4.8852482609535627e-05
95.1999999999982,0.00014150951444536627,0.0003701207447080968,0.0004521262587325991,0.00033406202109799904,5.9489329066706486e-05
95.23999999999819,0.00013715895985776731,0.00036700845427957863,0.00045335432034995126,0.00034051722230252354,7.003853461577542e-05
95.27999999999818,0.00013279948890503195,0.00036381525460058603,0.0004544485060660731,0.00034683485880388447,8.04977614681926e-05
95.31999999999817,0.00012843236959567925,0.00036054257198130926,0.0004554094081100236,0.0003530140996663645,9.086471241343535e-05
95.35999999999817,0.000124058863576282,0.0003571918452223088,0.0004562376516930519,0.00035905415787306264,0.00010113713118432097
95.39999999999816,0.00011968022582431723,0.0003537645251321589,0.0004569338946146797,0.00036495429025026487,0.00011131280280852628
95.43999999999815,0.00011529770434491996,0.0003502620740449847,0.0004574988268623839,0.0003707137973801638,0.00012138955394631032
95.47999999999814,0.0001109125398715995,0.0003466859653380374,0.00045793317020503685,0.0003763320235020391,0.00013136525321443912
95.51999999999813,0.00010652596557097142,0.00034303768294942865,0.0004582376777802543,0.0003818083564019912,0.0001412378114963125
95.55999999999813,0.00010213920675156211,0.0003393187208961709,0.0004584131336758113,0.00038714222729134936,0.00015100518223830136
95.59999999999812,9.775348057674088e-05,0.00033553058279264217,0.0004584603525052779,0.0003923331106738507,0.00016066536173230578
95.63999999999811,9.336999578182865e-05,0.0003316747813696145,0.00045838017897803306,0.00039738052420171103,0.00017021638938454728
95.6799999999981,8.8989952395435e-05,0.00032775283799397256,0.0004581734874638114,0.00040228402852069767,0.00017965634797061049
95.7199999999981,8.461454146507387e-05,0.0003237662821892511,0.0004578411815519438,0.0004070432271043216,0.0001889833638767607
95.75999999999809,8.02449447871027e-05,0.0003197166511571169,0.0004573841936054446,0.00041165776607726706,0.0001981956073275575
95.79999999999808,7.588233464103238e-05,0.00031560548929992707,0.0004568034843101082,0.0004161273340281813,0.00020729129259979402
95.83999999999807,7.152787352825431e-05,0.0003114343477444819,0.0004561000422187702,0.0004204516618119459,0.0002162686782227973
95.87999999999806,6.718271391522177e-05,0.00030720478386709997,0.0004552748832908916,0.0004246305223415541,0.0002251260671651191
95.91999999999805,6.28479979811346e-05,0.00030291836082013983,0.0004543290504276292,0.000428663730369725,0.0002338618070076638
95.95999999999805,5.8524857370160596e-05,0.00029857664706008563,0.00045326361300254654,0.00043255114226037946,0.00024247429010329066
95.99999999999804,5.4214412948235536e-05,0.00029418121587732,0.0004520796663881242,0.0004362926557501108,0.00025096195372293896
96.03999999999803,4.991777456447623e-05,0.0002897336449277031,0.0004507783314782348,0.0004398882096997846,0.0002593232801883244
96.07999999999802,4.5636040817247255e-05,0.0002852355157660751,0.000449360754206738,0.0004433377838364015,0.00026755679699126434
96.11999999999802,4.137029882490429e-05,0.000280688413381796,0.0004478281050623497,0.0004466413984853557,0.0002756610768996782
