length_over_M,observer,price_interval_start_U_over_M,price_interval_end_U_over_M,continuous_duration_U_over_M,passes_price_duration,covers_screen_anchor_U_over_M,passes_screen,price_target,relative_price_tolerance,required_duration_U_over_M,maximum_sds_refinement_in_interval,maximum_reference_refinement_in_interval,time_translation_fitted
1280.0,r8M,206.73363429975703,400.5336342995808,193.79999999982377,True,True,True,5.0,0.05,150.0,0.006774354095182111,0.009948357300443071,False
1280.0,r16M,227.23363429973838,474.9836342995131,247.7499999997747,True,True,True,5.0,0.05,150.0,0.00369305173542472,0.006972322113274037,False
1280.0,outer,156.78363429980246,163.9836342997959,7.199999999993452,False,False,False,3.0,0.05,150.0,2.7212193918688063e-05,1.7020673039091022e-05,False
