length_over_M,observer,price_interval_start_U_over_M,price_interval_end_U_over_M,continuous_duration_U_over_M,passes_price_duration,covers_screen_anchor_U_over_M,passes_screen,price_target,relative_price_tolerance,required_duration_U_over_M,maximum_sds_refinement_in_interval,maximum_reference_refinement_in_interval,time_translation_fitted
2560.0,r8M,206.73052952088747,400.53052952071124,193.79999999982377,True,True,True,5.0,0.05,150.0,0.0025294921259570143,0.009944234547101386,False
2560.0,r16M,227.23052952086883,474.98052952064353,247.7499999997747,True,True,True,5.0,0.05,150.0,0.0014687746047092778,0.0069723835951805155,False
2560.0,outer,173.98052952091726,304.18052952079887,130.1999999998816,False,True,False,3.0,0.05,150.0,9.462869063984188e-05,0.000158891689553958,False
