length_over_M,observer,price_interval_start_U_over_M,price_interval_end_U_over_M,continuous_duration_U_over_M,passes_price_duration,covers_screen_anchor_U_over_M,passes_screen,price_target,relative_price_tolerance,required_duration_U_over_M,maximum_sds_refinement_in_interval,maximum_reference_refinement_in_interval,time_translation_fitted
4096.0,r8M,206.7293617614627,400.52936176128645,193.79999999982374,True,True,True,5.0,0.05,150.0,0.00810896074846504,0.009942683910398065,False
4096.0,r16M,227.22936176144407,474.97936176121874,247.74999999977467,True,True,True,5.0,0.05,150.0,0.00463096414142709,0.006972406719557085,False
4096.0,outer,154.32936176151037,474.97936176121874,320.64999999970837,True,True,True,3.0,0.05,150.0,0.0011287839875912926,0.000792057808100143,False
