ell,L_over_M,observer,smoothing_width_over_M,rms_fraction,persistence_kappa_c_U,tolerance,status,kappa_c_U_departure,kappa_c_U_entry,U_departure_over_M,U_entry_over_M,final_normalized_rate,resolved_end_kappa_c_U
1,20.0,cosmological_horizon,20.0,0.6,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,0.8493404763286114,4.517110703289609
1,20.0,cosmological_horizon,20.0,0.6,0.25,0.1,no_cosmological_entry,2.3728453593275773,nan,53.33814988967632,nan,0.8493404763286114,4.517110703289609
1,20.0,cosmological_horizon,20.0,0.6,0.25,0.2,no_cosmological_entry,2.4195565338329743,nan,54.38814988967537,nan,0.8493404763286114,4.517110703289609
1,20.0,cosmological_horizon,20.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,2.002742579496821,4.517110703289609
1,20.0,cosmological_horizon,20.0,0.6,0.4,0.1,no_cosmological_entry,nan,nan,nan,nan,2.002742579496821,4.517110703289609
1,20.0,cosmological_horizon,20.0,0.6,0.4,0.2,no_cosmological_entry,2.4195565338329743,nan,54.38814988967537,nan,2.002742579496821,4.517110703289609
1,20.0,cosmological_horizon,30.0,0.4,0.15,0.05,no_cosmological_entry,2.179327636376647,nan,48.98814988968028,nan,2.3553541866491132,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.15,0.1,no_cosmological_entry,2.3861914091862624,nan,53.63814988967605,nan,2.3553541866491132,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.15,0.2,no_cosmological_entry,4.294676538978195,nan,96.53814988963704,nan,2.3553541866491132,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,2.5029284475912785,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.25,0.1,no_cosmological_entry,2.3861914091862624,nan,53.63814988967605,nan,2.5029284475912785,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.25,0.2,no_cosmological_entry,3.340433974082229,nan,75.08814988965655,nan,2.5029284475912785,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,2.721235406763637,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.4,0.1,no_cosmological_entry,2.3861914091862624,nan,53.63814988967605,nan,2.721235406763637,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.4,0.4,0.2,no_cosmological_entry,2.4551460001228005,nan,55.188149889674634,nan,2.721235406763637,4.294676538978195
1,20.0,cosmological_horizon,30.0,0.6,0.15,0.05,no_cosmological_entry,2.5018571746281975,nan,56.23814988967368,nan,2.6726945588715667,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.15,0.1,no_cosmological_entry,3.2959471412199464,nan,74.08814988965746,nan,2.6726945588715667,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.15,0.2,no_cosmological_entry,3.542849063605616,nan,79.63814988965241,nan,2.6726945588715667,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,2.6363807805354185,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.25,0.1,no_cosmological_entry,2.537446640918024,nan,57.038149889672965,nan,2.6363807805354185,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.25,0.2,no_cosmological_entry,3.542849063605616,nan,79.63814988965241,nan,2.6363807805354185,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,2.52979937466238,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.4,0.1,no_cosmological_entry,2.537446640918024,nan,57.038149889672965,nan,2.52979937466238,4.161216040391347
1,20.0,cosmological_horizon,30.0,0.6,0.4,0.2,no_cosmological_entry,3.542849063605616,nan,79.63814988965241,nan,2.52979937466238,4.161216040391347
1,20.0,cosmological_horizon,45.0,0.4,0.15,0.05,no_cosmological_entry,2.06811055422094,nan,46.48814988968255,nan,2.382645468403358,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.15,0.1,no_cosmological_entry,3.0601669270498473,nan,68.78814988966228,nan,2.382645468403358,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.15,0.2,no_cosmological_entry,3.827564793924226,nan,86.03814988964659,nan,2.382645468403358,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.25,0.05,no_cosmological_entry,2.06811055422094,nan,46.48814988968255,nan,2.281122444777984,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.25,0.1,no_cosmological_entry,3.0601669270498473,nan,68.78814988966228,nan,2.281122444777984,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.25,0.2,no_cosmological_entry,3.827564793924226,nan,86.03814988964659,nan,2.281122444777984,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,2.176831021463512,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.4,0.1,no_cosmological_entry,3.0601669270498473,nan,68.78814988966228,nan,2.176831021463512,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.4,0.4,0.2,no_cosmological_entry,3.122448493057043,nan,70.188149889661,nan,2.176831021463512,3.827564793924226
1,20.0,cosmological_horizon,45.0,0.6,0.15,0.05,no_cosmological_entry,2.2749743270305554,nan,51.138149889678324,nan,1.9471633160110156,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.15,0.1,no_cosmological_entry,3.2648063582163482,nan,73.3881498896581,nan,1.9471633160110156,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.15,0.2,no_cosmological_entry,3.627374046043953,nan,81.53814988965068,nan,1.9471633160110156,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.25,0.05,no_cosmological_entry,2.2749743270305554,nan,51.138149889678324,nan,1.91324174026238,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.25,0.1,no_cosmological_entry,3.2648063582163482,nan,73.3881498896581,nan,1.91324174026238,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.25,0.2,no_cosmological_entry,3.3293122658666583,nan,74.83814988965678,nan,1.91324174026238,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.9471222665037917,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.4,0.1,no_cosmological_entry,3.2648063582163482,nan,73.3881498896581,nan,1.9471222665037917,3.627374046043953
1,20.0,cosmological_horizon,45.0,0.6,0.4,0.2,no_cosmological_entry,3.3293122658666583,nan,74.83814988965678,nan,1.9471222665037917,3.627374046043953
1,40.0,r/M=4,20.0,0.4,0.15,0.05,no_cosmological_entry,nan,nan,nan,nan,1.5368879088380267,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.15,0.1,no_cosmological_entry,2.7505913903762047,nan,116.10261053676093,nan,1.5368879088380267,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.15,0.2,no_cosmological_entry,2.7707287729122965,nan,116.95261053676015,nan,1.5368879088380267,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,0.8792802359780786,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.25,0.1,no_cosmological_entry,2.273216969079438,nan,95.95261053677926,nan,0.8792802359780786,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.25,0.2,no_cosmological_entry,2.7707287729122965,nan,116.95261053676015,nan,0.8792802359780786,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,0.5381065122497345,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.4,0.1,no_cosmological_entry,1.9308814659658762,nan,81.5026105367924,nan,0.5381065122497345,4.60796879135221
1,40.0,r/M=4,20.0,0.4,0.4,0.2,no_cosmological_entry,2.7707287729122965,nan,116.95261053676015,nan,0.5381065122497345,4.60796879135221
1,40.0,r/M=4,20.0,0.6,0.15,0.05,no_cosmological_entry,2.7766515324817354,nan,117.20261053675993,nan,0.6646585063211227,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.15,0.1,no_cosmological_entry,2.79560436310394,nan,118.00261053675922,nan,0.6646585063211227,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.15,0.2,no_cosmological_entry,2.8252181609511333,nan,119.25261053675806,nan,0.6646585063211227,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.25,0.05,no_cosmological_entry,0.9820553829417817,nan,41.45261053682882,nan,0.1283179211051967,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.25,0.1,no_cosmological_entry,2.343105531998816,nan,98.90261053677658,nan,0.1283179211051967,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.25,0.2,no_cosmological_entry,2.8252181609511333,nan,119.25261053675806,nan,0.1283179211051967,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,0.7131834872299283,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.4,0.1,no_cosmological_entry,2.0043236846269172,nan,84.60261053678958,nan,0.7131834872299283,4.5605867147967
1,40.0,r/M=4,20.0,0.6,0.4,0.2,no_cosmological_entry,2.8252181609511333,nan,119.25261053675806,nan,0.7131834872299283,4.5605867147967
1,40.0,r/M=4,30.0,0.4,0.15,0.05,no_cosmological_entry,2.70557841764847,nan,114.20261053676266,nan,0.6488859577140634,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.15,0.1,no_cosmological_entry,2.7813897401372865,nan,117.40261053675975,nan,0.6488859577140634,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.15,0.2,no_cosmological_entry,2.9934245327231954,nan,126.35261053675163,nan,0.6488859577140634,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.25,0.05,no_cosmological_entry,2.29335435161553,nan,96.80261053677847,nan,1.1075121325806183,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.25,0.1,no_cosmological_entry,2.7813897401372865,nan,117.40261053675975,nan,1.1075121325806183,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.25,0.2,no_cosmological_entry,2.9934245327231954,nan,126.35261053675163,nan,1.1075121325806183,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.4,0.05,no_cosmological_entry,2.29335435161553,nan,96.80261053677847,nan,1.710843931485126,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.4,0.1,no_cosmological_entry,2.7813897401372865,nan,117.40261053675975,nan,1.710843931485126,4.442131523407924
1,40.0,r/M=4,30.0,0.4,0.4,0.2,no_cosmological_entry,2.9934245327231954,nan,126.35261053675163,nan,1.710843931485126,4.442131523407924
1,40.0,r/M=4,30.0,0.6,0.15,0.05,no_cosmological_entry,2.8394327839177866,nan,119.85261053675752,nan,1.695634333224143,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.15,0.1,no_cosmological_entry,2.8643083741094295,nan,120.90261053675657,nan,1.695634333224143,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.15,0.2,no_cosmological_entry,3.3310218281812065,nan,140.60261053673867,nan,1.695634333224143,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.25,0.05,no_cosmological_entry,2.366796570276571,nan,99.90261053677567,nan,1.8173848290746017,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.25,0.1,no_cosmological_entry,2.8643083741094295,nan,120.90261053675657,nan,1.8173848290746017,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.25,0.2,no_cosmological_entry,3.079896822437002,nan,130.0026105367483,nan,1.8173848290746017,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.4,0.05,no_cosmological_entry,2.366796570276571,nan,99.90261053677567,nan,1.5737673785961233,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.4,0.1,no_cosmological_entry,2.8643083741094295,nan,120.90261053675657,nan,1.5737673785961233,4.371058408574658
1,40.0,r/M=4,30.0,0.6,0.4,0.2,no_cosmological_entry,3.079896822437002,nan,130.0026105367483,nan,1.5737673785961233,4.371058408574658
1,40.0,r/M=4,45.0,0.4,0.15,0.05,no_cosmological_entry,3.132017106648063,nan,132.2026105367463,nan,0.9689003103403727,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.15,0.1,no_cosmological_entry,3.148600833442492,nan,132.90261053674567,nan,0.9689003103403727,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.15,0.2,no_cosmological_entry,3.602284216461503,nan,152.05261053672825,nan,0.9689003103403727,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.25,0.05,no_cosmological_entry,1.1597381700249454,nan,48.952610536822,nan,1.4739586054231826,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.25,0.1,no_cosmological_entry,2.671226412145725,nan,112.75261053676398,nan,1.4739586054231826,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.25,0.2,no_cosmological_entry,3.180583735117461,nan,134.25261053674444,nan,1.4739586054231826,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.4,0.05,no_cosmological_entry,1.1597381700249454,nan,48.952610536822,nan,2.0072308233404383,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.4,0.1,no_cosmological_entry,2.671226412145725,nan,112.75261053676398,nan,2.0072308233404383,4.193375621491494
1,40.0,r/M=4,45.0,0.4,0.4,0.2,no_cosmological_entry,3.180583735117461,nan,134.25261053674444,nan,2.0072308233404383,4.193375621491494
1,40.0,r/M=4,45.0,0.6,0.15,0.05,no_cosmological_entry,2.2661096575961115,nan,95.65261053677952,nan,2.0308263159207485,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.15,0.1,no_cosmological_entry,3.2599487133479412,nan,137.6026105367414,nan,2.0308263159207485,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.15,0.2,no_cosmological_entry,3.7088938887114016,nan,156.55261053672416,nan,2.0308263159207485,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.25,0.05,no_cosmological_entry,1.2710860499303946,nan,53.652610536817726,nan,2.2730791758843685,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.25,0.1,no_cosmological_entry,3.2599487133479412,nan,137.6026105367414,nan,2.2730791758843685,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.25,0.2,no_cosmological_entry,3.7088938887114016,nan,156.55261053672416,nan,2.2730791758843685,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.4,0.05,no_cosmological_entry,1.2710860499303946,nan,53.652610536817726,nan,2.460691977230147,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.4,0.1,no_cosmological_entry,3.2599487133479412,nan,137.6026105367414,nan,2.460691977230147,4.086765949241596
1,40.0,r/M=4,45.0,0.6,0.4,0.2,no_cosmological_entry,3.293116166936798,nan,139.00261053674012,nan,2.460691977230147,4.086765949241596
1,40.0,r/M=8,20.0,0.4,0.15,0.05,no_cosmological_entry,nan,nan,nan,nan,1.2001549452972786,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.15,0.1,no_cosmological_entry,2.2329422040072546,nan,94.25261053678081,nan,1.2001549452972786,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.15,0.2,no_cosmological_entry,2.2578177941988975,nan,95.30261053677985,nan,1.2001549452972786,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0303158667287613,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.25,0.1,no_cosmological_entry,1.7591214384521512,nan,74.252610536799,nan,1.0303158667287613,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.25,0.2,no_cosmological_entry,2.2578177941988975,nan,95.30261053677985,nan,1.0303158667287613,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,0.8987031380802026,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.4,0.1,no_cosmological_entry,1.42152414299414,nan,60.00261053681196,nan,0.8987031380802026,4.60796879135221
1,40.0,r/M=8,20.0,0.4,0.4,0.2,no_cosmological_entry,2.2578177941988975,nan,95.30261053677985,nan,0.8987031380802026,4.60796879135221
1,40.0,r/M=8,20.0,0.6,0.15,0.05,no_cosmological_entry,2.2590023461127853,nan,95.3526105367798,nan,0.9650328911823853,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.15,0.1,no_cosmological_entry,2.280324280562765,nan,96.25261053677899,nan,0.9650328911823853,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.15,0.2,no_cosmological_entry,2.3182299418071732,nan,97.85261053677755,nan,0.9650328911823853,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.25,0.05,no_cosmological_entry,1.7982116516104472,nan,75.9026105367975,nan,0.7990274402866463,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.25,0.1,no_cosmological_entry,1.9699716791241721,nan,83.1526105367909,nan,0.7990274402866463,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.25,0.2,no_cosmological_entry,2.3182299418071732,nan,97.85261053677755,nan,0.7990274402866463,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,0.9412718219257659,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.4,0.1,no_cosmological_entry,1.9699716791241721,nan,83.1526105367909,nan,0.9412718219257659,4.5605867147967
1,40.0,r/M=8,20.0,0.6,0.4,0.2,no_cosmological_entry,2.3182299418071732,nan,97.85261053677755,nan,0.9412718219257659,4.5605867147967
1,40.0,r/M=8,30.0,0.4,0.15,0.05,no_cosmological_entry,2.231757652093367,nan,94.20261053678085,nan,0.9016409908794273,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.15,0.1,no_cosmological_entry,2.2672942095099993,nan,95.70261053677947,nan,0.9016409908794273,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.15,0.2,resolved,2.7269003520984496,4.271556047808087,115.10261053676184,180.30261053670256,0.9016409908794273,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.25,0.05,no_cosmological_entry,1.7757051652465798,nan,74.95261053679836,nan,1.0329106556760406,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.25,0.1,no_cosmological_entry,2.2672942095099993,nan,95.70261053677947,nan,1.0329106556760406,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.25,0.2,no_cosmological_entry,2.4828826578375716,nan,104.80261053677121,nan,1.0329106556760406,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.4,0.05,no_cosmological_entry,1.7757051652465798,nan,74.95261053679836,nan,1.2094875409321415,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.4,0.1,no_cosmological_entry,2.2672942095099993,nan,95.70261053677947,nan,1.2094875409321415,4.442131523407924
1,40.0,r/M=8,30.0,0.4,0.4,0.2,no_cosmological_entry,2.4828826578375716,nan,104.80261053677121,nan,1.2094875409321415,4.442131523407924
1,40.0,r/M=8,30.0,0.6,0.15,0.05,no_cosmological_entry,2.322968149462724,nan,98.05261053677734,nan,1.2409355105525046,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.15,0.1,no_cosmological_entry,2.3502128434821423,nan,99.20261053677629,nan,1.2409355105525046,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.15,0.2,no_cosmological_entry,2.826402712865021,nan,119.30261053675801,nan,1.2409355105525046,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.25,0.05,no_cosmological_entry,1.849147383907621,nan,78.05261053679554,nan,1.256346235404528,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.25,0.1,no_cosmological_entry,2.3502128434821423,nan,99.20261053677629,nan,1.256346235404528,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.25,0.2,no_cosmological_entry,2.5740931552069286,nan,108.6526105367677,nan,1.256346235404528,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.4,0.05,no_cosmological_entry,1.849147383907621,nan,78.05261053679554,nan,1.1569815400467505,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.4,0.1,no_cosmological_entry,2.3502128434821423,nan,99.20261053677629,nan,1.1569815400467505,4.371058408574658
1,40.0,r/M=8,30.0,0.6,0.4,0.2,no_cosmological_entry,2.5740931552069286,nan,108.6526105367677,nan,1.1569815400467505,4.371058408574658
1,40.0,r/M=8,45.0,0.4,0.15,0.05,no_cosmological_entry,2.616737024106888,nan,110.45261053676607,nan,0.7759710317669664,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.15,0.1,no_cosmological_entry,2.6345053028152043,nan,111.20261053676539,nan,0.7759710317669664,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.15,0.2,no_cosmological_entry,3.103587860714757,nan,131.0026105367474,nan,0.7759710317669664,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.25,0.05,no_cosmological_entry,1.1549999623693945,nan,48.75261053682219,nan,0.9483851611566653,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.25,0.1,no_cosmological_entry,2.6345053028152043,nan,111.20261053676539,nan,0.9483851611566653,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.25,0.2,no_cosmological_entry,2.6676727564040617,nan,112.60261053676412,nan,0.9483851611566653,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.4,0.05,no_cosmological_entry,1.1549999623693945,nan,48.75261053682219,nan,1.2779942003709333,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.4,0.1,no_cosmological_entry,2.6345053028152043,nan,111.20261053676539,nan,1.2779942003709333,4.193375621491494
1,40.0,r/M=8,45.0,0.4,0.4,0.2,no_cosmological_entry,2.6676727564040617,nan,112.60261053676412,nan,1.2779942003709333,4.193375621491494
1,40.0,r/M=8,45.0,0.6,0.15,0.05,no_cosmological_entry,2.7280849040123374,nan,115.1526105367618,nan,1.4218114981568033,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.15,0.1,no_cosmological_entry,2.7458531827206536,nan,115.90261053676112,nan,1.4218114981568033,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.15,0.2,no_cosmological_entry,3.211382084878543,nan,135.55261053674326,nan,1.4218114981568033,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.25,0.05,no_cosmological_entry,1.5127346403634976,nan,63.852610536808456,nan,1.413561800800519,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.25,0.1,no_cosmological_entry,2.7458531827206536,nan,115.90261053676112,nan,1.413561800800519,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.25,0.2,no_cosmological_entry,3.211382084878543,nan,135.55261053674326,nan,1.413561800800519,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.4,0.05,no_cosmological_entry,1.5127346403634976,nan,63.852610536808456,nan,1.3373144697803425,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.4,0.1,no_cosmological_entry,2.7458531827206536,nan,115.90261053676112,nan,1.3373144697803425,4.086765949241596
1,40.0,r/M=8,45.0,0.6,0.4,0.2,no_cosmological_entry,2.7825742920511742,nan,117.4526105367597,nan,1.3373144697803425,4.086765949241596
1,40.0,r/M=16,20.0,0.4,0.15,0.05,no_cosmological_entry,1.6513272142883653,nan,69.70261053680314,nan,1.1001276590530205,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.15,0.1,resolved,1.7235848810355185,4.213513004027586,72.75261053680036,177.8526105367048,1.1001276590530205,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.15,0.2,resolved,1.7638596461077023,4.179160998524841,74.45261053679882,176.40261053670608,1.1001276590530205,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.25,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0502824396424602,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.25,0.1,resolved,1.3006998477775886,4.213513004027586,54.90261053681659,177.8526105367048,1.0502824396424602,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.25,0.2,resolved,1.7638596461077023,4.179160998524841,74.45261053679882,176.40261053670608,1.0502824396424602,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0057768419209774,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.4,0.1,no_cosmological_entry,1.3006998477775886,nan,54.90261053681659,nan,1.0057768419209774,4.60796879135221
1,40.0,r/M=16,20.0,0.4,0.4,0.2,resolved,1.7638596461077023,4.179160998524841,74.45261053679882,176.40261053670608,1.0057768419209774,4.60796879135221
1,40.0,r/M=16,20.0,0.6,0.15,0.05,no_cosmological_entry,1.7520141269688247,nan,73.95261053679927,nan,1.0298029904398913,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.15,0.1,resolved,1.774520613332692,4.2324658346497905,74.9026105367984,178.65261053670406,1.0298029904398913,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.15,0.2,resolved,1.9676025752963966,4.186268310008168,83.052610536791,176.70261053670583,1.0298029904398913,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.25,0.05,no_cosmological_entry,1.2864852248109355,nan,54.302610536817134,nan,0.9804109560723571,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.25,0.1,resolved,1.4606143561524363,4.2324658346497905,61.652610536810464,178.65261053670406,0.9804109560723571,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.25,0.2,resolved,1.9676025752963966,4.186268310008168,83.052610536791,176.70261053670583,0.9804109560723571,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0184496585266545,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.4,0.1,no_cosmological_entry,1.4606143561524363,nan,61.652610536810464,nan,1.0184496585266545,4.5605867147967
1,40.0,r/M=16,20.0,0.6,0.4,0.2,no_cosmological_entry,1.9676025752963966,nan,83.052610536791,nan,1.0184496585266545,4.5605867147967
1,40.0,r/M=16,30.0,0.4,0.15,0.05,no_cosmological_entry,1.7318767444327328,nan,73.10261053680004,nan,1.0037354904194826,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.15,0.1,resolved,1.7638596461077023,4.268002392066423,74.45261053679882,180.1526105367027,1.0037354904194826,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.15,0.2,resolved,2.23531130783503,3.955280686800055,94.35261053678073,166.9526105367147,1.0037354904194826,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.25,0.05,no_cosmological_entry,1.265163290360956,nan,53.40261053681795,nan,1.042526775733148,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.25,0.1,no_cosmological_entry,1.7638596461077023,nan,74.45261053679882,nan,1.042526775733148,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.25,0.2,resolved,1.985370854004713,3.955280686800055,83.80261053679031,166.9526105367147,1.042526775733148,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.4,0.05,no_cosmological_entry,nan,nan,nan,nan,1.0974791533548574,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.4,0.1,no_cosmological_entry,1.7638596461077023,nan,74.45261053679882,nan,1.0974791533548574,4.442131523407924
1,40.0,r/M=16,30.0,0.4,0.4,0.2,resolved,1.985370854004713,3.955280686800055,83.80261053679031,166.9526105367147,1.0974791533548574,4.442131523407924
1,40.0,r/M=16,30.0,0.6,0.15,0.05,no_cosmological_entry,1.8147953784048758,nan,76.60261053679686,nan,1.1089436995901125,4.371058408574658
1,40.0,r/M=16,30.0,0.6,0.15,0.1,no_cosmological_entry,2.2625560018544486,nan,95.50261053677968,nan,1.1089436995901125,4.371058408574658
