tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
0.0,1.457167719820518e-16,0.0006600401974941605,0.6327368805949284,6.982860527651735e-08,-4.163336342344337e-17
0.04,1.8041124150158794e-16,0.0006689986239212381,0.6326832049407402,7.079485441277567e-08,-2.0816681711721685e-17
0.08,2.706168622523819e-16,0.0006979298497178203,0.6325209638230344,7.395572873547529e-08,-5.551115123125783e-17
0.12000000000000001,2.5673907444456745e-16,0.000750551237743903,0.6322461758264644,7.981056235686901e-08,-8.326672684688674e-17
0.16,4.0939474033052647e-16,0.000831395107149302,0.6318520635189562,8.90137707987293e-08,-5.551115123125783e-17
0.19999999999999998,1.3808398868775384e-15,0.0009459072280907296,0.6313292141914258,1.0241468174562729e-07,1.3877787807814457e-16
0.23999999999999996,4.440892098500626e-15,0.0011005463307543067,0.6306657698652689,1.211071974961675e-07,4.996003610813204e-16
0.27999999999999997,1.4231671396913725e-14,0.001302881887448249,0.6298476432126197,1.4649146479542297e-07,6.314393452555578e-16
0.32,4.356237592872958e-14,0.001561686984756127,0.6288587558633976,1.8035015491787987e-07,5.48172618408671e-16
0.36000000000000004,1.2576745200831851e-13,0.0018870227071816487,0.6276812954536378,2.2494246173024313e-07,7.632783294297951e-16
0.4000000000000001,3.4572344986827375e-13,0.0022903101271836077,0.6262959877002279,2.83119503730056e-07,8.951173136040325e-16
0.4400000000000001,9.084330510056304e-13,0.0027843857615185326,0.624682379766125,3.5846549050963517e-07,9.43689570931383e-16
0.48000000000000015,2.2901819329845807e-12,0.0033835362314304056,0.6228191312050879,4.554697802215679e-07,1.1379786002407855e-15
0.5200000000000001,5.555451931815725e-12,0.00410350787288815,0.6206843088432206,5.797358437094335e-07,1.457167719820518e-15
0.5600000000000002,1.3007369487061382e-11,0.004961487197466162,0.6182556820630465,7.382341456890762e-07,1.5334955527634975e-15
0.6000000000000002,2.9469295059758593e-11,0.005976048414559728,0.6155110151010943,9.396070922915167e-07,1.6514567491299204e-15
0.6400000000000002,6.473986624566663e-11,0.007167064695810289,0.6124283531483388,1.1945354609285697e-06,1.8110513089197866e-15
0.6800000000000003,1.3816756419537946e-10,0.008555580491107401,0.6089862992505298,1.5161771537743063e-06,1.925543058334256e-15
0.7200000000000003,2.8694479084490077e-10,0.010163642984017698,0.6051642792384333,1.9206906864029094e-06,2.112893193739751e-15
0.7600000000000003,5.80759856871893e-10,0.012014091688127622,0.6009427921722472,2.427857571051656e-06,2.2551405187698492e-15
0.8000000000000004,1.1470615950137653e-09,0.014130306213385162,0.596303644055811,3.0618196386195118e-06,2.4702462297909733e-15
0.8400000000000004,2.2136117591720073e-09,0.016535913346246444,0.5912301628606419,3.8519494224772965e-06,2.3071822230491534e-15
0.8800000000000004,4.178569525115083e-09,0.019254455757499418,0.5857073931932204,4.833873938472899e-06,2.321060010856968e-15
0.9200000000000005,7.723464284792314e-09,0.02230902584158291,0.5797222692374338,6.050674575633699e-06,2.4390212072233908e-15
0.9600000000000005,1.399158804094025e-08,0.025721869363038122,0.5732637649038271,7.554288314424312e-06,2.546574062733953e-15
1.0000000000000004,2.486414140551174e-08,0.029513964700493184,0.5663230204147631,9.407138118259356e-06,2.55351295663786e-15
1.0400000000000005,4.3379586714409335e-08,0.033704584497767094,0.5588934448463101,1.1684023051593273e-05,2.6229018956769323e-15
1.0800000000000005,7.435879154776837e-08,0.03831084741883577,0.550970794430569,1.4474301440380033e-05,2.831068712794149e-15
1.1200000000000006,1.2532039415577567e-07,0.0433472684255023,0.5425532266933062,1.788440316491391e-05,2.7547408798511697e-15
1.1600000000000006,2.077980493717102e-07,0.04882531652539179,0.5336413307586398,2.2040709888954124e-05,2.6298407895808396e-15
1.2000000000000006,3.3920427307959633e-07,0.05475298925098494,0.5242381343928304,2.7092844650571102e-05,2.7651492207070305e-15
1.2400000000000007,5.454247595342021e-07,0.06113441321217356,0.5143490885810276,3.3217414654385796e-05,2.8622937353617317e-15
1.2800000000000007,8.643721217602152e-07,0.06796947990702995,0.503982030632506,4.0622253262616315e-05,3.0253577421035516e-15
1.3200000000000007,1.3507783445249055e-06,0.07525352557753232,0.49314712699018404,4.955120896035087e-05,3.247402347028583e-15
1.3600000000000008,2.0825595519781415e-06,0.08297706326597717,0.48185679707812656,6.0289530374131595e-05,3.228320388792838e-15
1.4000000000000008,3.1691429245930824e-06,0.09112557437822065,0.47012561965563254,7.316989712551764e-05,3.3792413312028202e-15
1.4400000000000008,4.762200856408064e-06,0.09967936601303012,0.4579702232581177,8.857914628666169e-05,3.3046482217358175e-15
1.4800000000000009,7.0692880064920915e-06,0.1086134991000182,0.44540916239327855,0.00010696574331855307,3.415670524198333e-15
1.520000000000001,1.0370918098396784e-05,0.1178977910342004,0.43246278122626214,0.00012884804448885095,3.471181675429591e-15
1.560000000000001,1.504164384248663e-05,0.12749689503935008,0.4191530665303096,0.00015482339473062157,3.354955202539145e-15
1.600000000000001,2.1575709185156153e-05,0.1373704569737454,0.4055034917003527,0.00018557810056388235,3.5197539327569416e-15
1.640000000000001,3.0617821948803435e-05,0.14747334875063053,0.3915388536273675,0.0002218983119192386,3.679348492546808e-15
1.680000000000001,4.299954054810557e-05,0.15775597602167796,0.3772851042120867,0.0002646818393322453,3.684552662974738e-15
1.720000000000001,5.978167496404913e-05,0.16816465630356214,0.3627691782593432,0.00031495092387977264,3.943893822633271e-15
1.7600000000000011,8.230296463724576e-05,0.17864206235158336,0.3480188194403579,0.00037386596630487046,4.25137355875016e-15
1.8000000000000012,0.0001122351108335893,0.18912772433272507,0.33306240594130937,0.000442740208899825,4.867634073590921e-15
1.8400000000000012,0.00015164400677399222,0.1995585832518692,0.31792877733425934,0.0005230553488445311,5.506879674488374e-15
1.8800000000000012,0.00020305672616774146,0.2098695871623099,0.3026470641126748,0.0006164780447521917,6.491335247105212e-15
1.9200000000000013,0.00026953350331695644,0.21999432096291996,0.2872465212302338,0.0007248772591737646,7.98146271296929e-15
1.9600000000000013,0.0003547435723017089,0.22986566006120449,0.27175636687006277,0.0008503423587728626,1.0283440765590512e-14
2.0000000000000013,0.00046304333870561716,0.23941643787008599,0.25620562755384735,0.0009952018708840188,1.3903808659954109e-14
2.0400000000000014,0.0005995549478376092,0.24858011700689178,0.24062299057810005,0.0011620427703403213,1.9224205560774976e-14
2.0800000000000014,0.0007702429042652607,0.2572914541705148,0.22503666463993977,0.001353730143983295,2.7439855943001135e-14
2.1200000000000014,0.0009819860069330173,0.26548714897694237,0.2094742493886208,0.001573427052388554,3.988476215965875e-14
2.1600000000000015,0.001242641512225147,0.27310646751970946,0.19396261451327165,0.0018246143793655134,5.834742411447991e-14
2.2000000000000015,0.0015610981449964909,0.28009183207194843,0.1785277888532148,0.0021111104300718386,8.597636491636251e-14
2.2400000000000015,0.0019473143658037956,0.286389369139194,0.1631948598961654,0.00243709000857123,1.2729747811413006e-13
2.2800000000000016,0.002412338191185283,0.2919494089832373,0.14798788391265244,0.0028071026758289264,1.8868066831156938e-13
2.3200000000000016,0.002968304870535378,0.2967269307419348,0.13292980686321887,0.0032260898600479093,2.7939282831734857e-13
2.3600000000000017,0.003628408862321233,0.30068194834202777,0.11804239610919941,0.0036994004634949285,4.1308276244045317e-13
2.4000000000000017,0.004406846834221486,0.30377983351577187,0.10334618285890439,0.0042328045842042195,6.092140680813429e-13
2.4400000000000017,0.005318728841251334,0.3059915733622257,0.08886041518945624,0.004832504947874905,8.96050594834108e-13
2.4800000000000018,0.0063799554123054065,0.3072939610163751,0.07460302140080276,0.005505145625601615,1.314079053904571e-12
2.520000000000002,0.007607058991853263,0.3076697190815866,0.060590583382924924,0.006257817597551396,1.9207795076692236e-12
2.560000000000002,0.0090170090265305,0.3071075565231344,0.046838319610177453,0.007098060712051463,2.7986380574107628e-12
2.600000000000002,0.010626980936693994,0.30560216069512297,0.033360077318151146,0.008033861584518465,4.063869032955303e-12
2.640000000000002,0.012454090245671741,0.3031541270652266,0.02016833336842648,0.009073646981933164,5.88100401710534e-12
2.680000000000002,0.01451509422454086,0.2997698299993281,0.007274203264991453,0.010226272246813578,8.481595634157735e-12
