tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
1.3200000000000007,1.7910326000070143e-13,0.007907941216458478,0.10783083278763048,-0.10140028957760024,-0.05786951755725662
1.3600000000000008,1.796063298087347e-13,0.008507322744015916,0.09656875107132204,-0.10571088510921252,-0.06748169333482333
1.4000000000000008,1.79883885564891e-13,0.00914635396301125,0.08548956541021419,-0.10962968478579037,-0.07582293839629452
1.4400000000000008,1.7996715229173788e-13,0.009827176130467769,0.07459141464151461,-0.11323959181934067,-0.08303305434472116
1.4800000000000009,1.8011980795762383e-13,0.010552008898087425,0.06387292125346117,-0.11660741103107686,-0.08926910656274933
1.520000000000001,1.800851134881043e-13,0.011323150367881216,0.053333016611094686,-0.11978610506888066,-0.09468755974996415
1.560000000000001,1.8032797477474105e-13,0.012142976905252498,0.04297081235373271,-0.1228171046358748,-0.09943342517387929
1.600000000000001,1.80855330711438e-13,0.013013942691701835,0.03278550673080616,-0.12573246130320426,-0.10363466540153761
1.640000000000001,1.8241658183981713e-13,0.01393857899943493,0.022776317222751415,-0.12855674050239457,-0.10740022515055633
1.680000000000001,1.8438028881462287e-13,0.014919493170309897,0.012942432841203276,-0.13130862132005816,-0.11082035304046531
1.720000000000001,1.878566746604804e-13,0.015959367281771983,0.0032829811018155993,-0.13400221003773022,-0.1139682156298343
1.7600000000000011,1.924779780004826e-13,0.017060956482697315,-0.006202994103600481,-0.13664809529952676,-0.11690211153812005
1.8000000000000012,1.990005382701554e-13,0.01822708698243143,-0.015516546566929525,-0.1392541814133537,-0.11966784066770372
1.8400000000000012,2.0713292192553467e-13,0.01946065367674378,-0.02465883587299692,-0.14182633760869715,-0.12230096688870998
1.8800000000000012,2.1802004646076512e-13,0.020764617394969632,-0.03363113113789207,-0.1443688984478136,-0.12482883939641332
1.9200000000000013,2.320088565710421e-13,0.022142001753247854,-0.04243481155297357,-0.1468850461540039,-0.12727232005137526
1.9600000000000013,2.4992508063093055e-13,0.02359588959951725,-0.05107136461015063,-0.14937710065842225,-0.129647213316407
2.0000000000000013,2.7260138590889937e-13,0.025129419036796108,-0.05954238265985842,-0.15184673838145096,-0.1319654221499432
2.0400000000000014,3.0116187321738153e-13,0.026745779012248574,-0.06784955828652185,-0.15429515649942518,-0.13423586534496795
2.0800000000000014,3.3671676558100216e-13,0.028448204460642598,-0.07599467886260755,-0.15672319582802793,-0.13646519505888424
2.1200000000000014,3.8086200859765995e-13,0.030239970992017043,-0.08397962055058689,-0.1591314324836109,-0.13865835158119064
2.1600000000000015,4.3459680298951753e-13,0.03212438911472405,-0.09180634195401564,-0.16152024610498933,-0.14081898826576644
2.2000000000000015,5.006411951669065e-13,0.034104797986464416,-0.09947687756835691,-0.16388987054766715,-0.14294979455881332
2.2400000000000015,5.8100746436196e-13,0.036184558687532536,-0.10699333114453767,-0.16624043151200976,-0.14505274006015634
2.2800000000000016,6.783740236215863e-13,0.03836704701217415,-0.11435786905018067,-0.16857197445457997,-0.1471292580130522
2.3200000000000016,7.96349097775817e-13,0.04065564577579994,-0.1215727136924691,-0.17088448528632816,-0.1491803827113307
2.3600000000000017,9.39359701135345e-13,0.04305373663771846,-0.12864013705085736,-0.17317790572305283,-0.151206852077311
2.4000000000000017,1.111832848010863e-12,0.045564691441112914,-0.1355624543559562,-0.17545214467443088,-0.15320918405502953
2.4400000000000017,1.3189865866181094e-12,0.04819186307412618,-0.14234201794190587,-0.1777070866998448,-0.15518773340104625
2.4800000000000018,1.5676071551951054e-12,0.0509385758581829,-0.14898121129266464,-0.17994259829259096,-0.15714273384957006
2.520000000000002,1.865771426245999e-12,0.0538081154720091,-0.15548244329733393,-0.1821585325560146,-0.15907432939356647
2.560000000000002,2.2226803730873712e-12,0.05680371842225096,-0.16184814272551795,-0.18435473268834882,-0.1609825974822355
2.600000000000002,2.6492974480873954e-12,0.05992856107408846,-0.1680807529304805,-0.18653103458443276,-0.16286756622332538
2.640000000000002,3.158306949302414e-12,0.0631857482578177,-0.17418272678529495,-0.18868726878219655,-0.16472922714344232
2.680000000000002,3.76550179925772e-12,0.06657830147000134,-0.1801565218551218,-0.19082326192250054,-0.1665675446589846
2.720000000000002,4.488479032893622e-12,0.07010914669045201,-0.18600459580707623,-0.1929388378471083,-0.1683824631117425
2.760000000000002,5.348069209709649e-12,0.07378110183902026,-0.19172940205777791,-0.19503381842723413,-0.17017391200128285
2.800000000000002,6.370279304057647e-12,0.07759686389888094,-0.19733338565753256,-0.1971080241912079,-0.171941809881678
2.840000000000002,7.584030625729099e-12,0.08155899573573201,-0.2028189794091471,-0.19916127480213894,-0.1736860672682981
2.880000000000002,9.024281322211891e-12,0.08566991264503761,-0.20818860021857116,-0.20119338942339865,-0.17540658881032214
2.920000000000002,1.0731832089660998e-11,0.08993186866214402,-0.21344464567387328,-0.20320418700007237,-0.17710327491805952
2.960000000000002,1.2754894362920766e-11,0.09434694267273855,-0.21858949084847853,-0.20519348647736374,-0.1787760229850055
3.000000000000002,1.515000624952023e-11,0.09891702436372254,-0.22362548532409185,-0.2071611069716153,-0.18042472830827827
3.0400000000000023,1.7983378675090478e-11,0.10364380005709171,-0.22855495042830207,-0.20910686790566765,-0.18204928478424656
3.0800000000000023,2.1332671740204034e-11,0.10852873847184116,-0.23338017668149746,-0.21103058911732758,-0.18364958543636828
3.1200000000000023,2.528945108881686e-11,0.11357307646124823,-0.23810342144741004,-0.2129320909475353,-0.18522552281758
3.1600000000000024,2.9960992020683364e-11,0.11877780477508182,-0.2427269067813413,-0.21481119431318585,-0.18677698931876108
3.2000000000000024,3.5472375037315373e-11,0.1241436538983498,-0.2472528174699086,-0.21666772076833418,-0.1883038774067421
3.2400000000000024,4.1969816511056024e-11,0.12967108002010286,-0.25168329925596145,-0.21850149255659757,-0.1898060798093832
3.2800000000000025,4.9626219800202875e-11,0.13536025118754128,-0.25602045724218736,-0.22031233265689099,-0.19128348966082026
3.3200000000000025,5.86415083159153e-11,0.14121103370221538,-0.26026635446680235,-0.22210006482410358,-0.19273600061667237
3.3600000000000025,6.925073015029426e-11,0.14722297881644678,-0.2644230106446505,-0.22386451362594523,-0.19416350694658244
3.4000000000000026,8.172773569015135e-11,0.15339530978921181,-0.2684924010669861,-0.22560550447689554,-0.19556590360960716
3.4400000000000026,9.639281040030312e-11,0.15972690936161132,-0.27247645565317846,-0.2273228636699634,-0.19694308631661678
3.4800000000000026,1.1361861451675281e-10,0.16621630771268925,-0.27637705814758884,-0.22901641840680245,-0.1982949515828502
3.5200000000000027,1.3384039709851692e-10,0.172861670956729,-0.2801960454548798,-0.23068599682659793,-0.1996213967729931
3.5600000000000027,1.5756392024446342e-10,0.1796607902432688,-0.28393520710706627,-0.23233142803404114,-0.20092232014057432
3.6000000000000028,1.8537976709254167e-10,0.18661107152089262,-0.28759628485567246,-0.2339525421266393,-0.20219762086305146
3.640000000000003,2.179736668939114e-10,0.19370952602538818,-0.29118097238243945,-0.23554917022154653,-0.20344719907361053
3.680000000000003,2.561437312254e-10,0.20095276155210046,-0.2946909151221197,-0.23712114448206442,-0.20467095589047965
3.720000000000003,3.0081670487902556e-10,0.20833697457123498,-0.29812771019099976,-0.23866829814391952,-0.205868793444353
3.760000000000003,3.5306883805485967e-10,0.21585794324349844,-0.30149290641491716,-0.2401904655414086,-0.2070406149043879
3.800000000000003,4.141506859678401e-10,0.22351102139177126,-0.3047880044506624,-0.24168748213347796,-0.2081863245031328
3.840000000000003,4.855100627088049e-10,0.23129113348251598,-0.3080144569948065,-0.2431591845297859,-0.20930582756064509
3.880000000000003,5.688266524472851e-10,0.2391927706683187,-0.3111736690741358,-0.2446054105167924,-0.21039903050802206
3.920000000000003,6.660466345120852e-10,0.24720998794034935,-0.31426699841204164,-0.24602599908390402,-0.21146584091049692
3.960000000000003,7.794216383416597e-10,0.2553364024366118,-0.31729575586537506,-0.2474207904496992,-0.21250616749022166
4.000000000000003,9.115570104301085e-10,0.2635651929486444,-0.3202612059264452,-0.24878962608825275,-0.2135199201488415
4.040000000000002,1.0654651605435106e-09,0.2718891006658367,-0.32316456728501997,-0.2501323487555732,-0.2145070099899254
4.080000000000001,1.2446257774412217e-09,0.28030043119275366,-0.32600701344536354,-0.25144880251616397,-0.21546734934131656
4.12,1.4530574937721141e-09,0.2887910578708149,-0.32878967339352677,-0.2527388327697166,-0.21640085177744298
