tau,u_rho_0.5,u_rho_0.75,u_rho_0.9,u_rho_0.95,u_rho_1
148.70000000000226,5.79478397282382e-07,6.043345941349556e-07,5.662828263151888e-07,5.422256402806481e-07,5.454242784430997e-07
148.8000000000023,5.757947513324259e-07,5.901719411585836e-07,5.444662221906964e-07,5.17531298487091e-07,5.175383751931957e-07
148.90000000000236,5.713341457388854e-07,5.753962111482164e-07,5.222393924446214e-07,4.925203150913828e-07,4.894464068978328e-07
149.00000000000242,5.661168044716578e-07,5.600398205105088e-07,4.996420668381498e-07,4.672348269573392e-07,4.611929187570992e-07
149.10000000000247,5.601637013678522e-07,5.441354630477782e-07,4.7671381627218695e-07,4.4171662934050324e-07,4.328219071768091e-07
149.20000000000252,5.53496516239477e-07,5.277160572605061e-07,4.534939977272437e-07,4.1600712079797366e-07,4.043767651114869e-07
149.30000000000257,5.461375907228789e-07,5.108146942506025e-07,4.3002170048711447e-07,3.901472496498181e-07,3.759002292536238e-07
149.40000000000262,5.381098839390381e-07,4.934645862910067e-07,4.063356937023246e-07,3.641774620429741e-07,3.4743432911386025e-07
149.50000000000267,5.294369280328942e-07,4.75699016125089e-07,3.824743753464069e-07,3.381376516653449e-07,3.190203380332084e-07
149.60000000000272,5.201427836588509e-07,4.575512870571137e-07,3.584757226150781e-07,3.1206711115450417e-07,2.906987261648756e-07
149.70000000000277,5.102519954784863e-07,4.3905467389278407e-07,3.3437724381539204e-07,2.86004485242175e-07,2.625091154596982e-07
149.80000000000283,4.997895477353397e-07,4.2024237478662806e-07,3.1021593178894914e-07,2.5998772567239296e-07,2.3449023668568205e-07
149.90000000000288,4.887808199703685e-07,4.011474640506333e-07,2.860282189102148e-07,2.3405404792799323e-07,2.0667988850862236e-07
150.00000000000293,4.772515429403487e-07,3.8180284597618465e-07,2.618499336979662e-07,2.0823988979680091e-07,1.7911489865728608e-07
150.10000000000298,4.652277548000956e-07,3.622412097189606e-07,2.3771625907486971e-07,1.8258087180567484e-07,1.5183108719318312e-07
150.20000000000303,4.5273575760792945e-07,3.424949852940085e-07,2.1366169230715473e-07,1.5711175954731368e-07,1.248632319015199e-07
150.30000000000308,4.3980207421227854e-07,3.225963007257678e-07,1.897200066533334e-07,1.318664279215358e-07,9.824503581653615e-08
150.40000000000313,4.2645340557574113e-07,3.0257694039533083e-07,1.6592421474790802e-07,1.0687782730955843e-07,7.20090968910636e-08
150.50000000000318,4.127165885912955e-07,2.824683046247278e-07,1.423065337430035e-07,8.217795169664179e-08,4.618687981685065e-08
150.60000000000323,3.9861855444365865e-07,2.623013705355251e-07,1.1889835222790373e-07,5.7797808755362056e-08,2.0808689998925272e-08
150.70000000000329,3.8418628756706736e-07,2.42106654216494e-07,9.57301989435042e-08,3.376739189867406e-08,-4.096350315933295e-09
150.80000000000334,3.6944678524897263e-07,2.2191417423258374e-07,7.283171330577214e-08,1.0115654308889727e-08,-2.850032375970073e-08
150.9000000000034,3.544270179273316e-07,2.0175341650490434e-07,5.0231617749420986e-08,-1.3129515054288036e-08,-5.23765374187565e-08
151.00000000000344,3.3915389022731214e-07,1.816533005888941e-07,2.795769190013271e-08,-3.594131346650471e-08,-7.569954027388413e-08
151.1000000000035,3.2365420278134767e-07,1.6164214737532066e-07,6.036748580847896e-09,-5.829404447498003e-08,-9.844513851678113e-08
151.20000000000354,3.079546148745583e-07,1.4174764823626086e-07,-1.5505388345130175e-08,-8.016313596377385e-08,-1.2059040875812564e-07
151.3000000000036,2.920816079555953e-07,1.2199683563568154e-07,-3.6643904294218975e-08,-1.0152515625644355e-07,-1.421137091450783e-07
151.40000000000364,2.760614500510124e-07,1.024160552217759e-07,-5.735501244850002e-08,-1.2235782826714686e-07,-1.629946884088214e-07
151.5000000000037,2.599201611192556e-07,8.303093941572699e-08,-7.761597041284404e-08,-1.4264004171392614e-07,-1.8321429286541397e-07
151.60000000000375,2.4368347937836643e-07,6.38663825091283e-08,-9.740509505110702e-08,-1.6235186341047873e-07,-2.027547713958213e-07
151.7000000000038,2.2737682863946527e-07,4.494651727987446e-08,-1.1670177551181459e-07,-1.8147454565525105e-07,-2.2159967843346498e-07
151.80000000000385,2.1102528667603614e-07,2.629469313392881e-08,-1.3548648445622402e-07,-1.9999053273915486e-07,-2.3973387499007623e-07
151.9000000000039,1.9465355465700612e-07,7.933455778026052e-09,-1.5374078750403844e-07,-2.1788346559554965e-07,-2.571435277529351e-07
152.00000000000395,1.7828592766954957e-07,-1.0115471573966356e-08,-1.7144735091439947e-07,-2.3513818461847228e-07,-2.738161062888329e-07
152.100000000004,1.6194626635550457e-07,-2.783120546059408e-08,-1.8858994752204307e-07,-2.517407306772796e-07,-2.897403783922326e-07
152.20000000000405,1.4565796968323587e-07,-4.519371790008497e-08,-2.05153460950712e-07,-2.6767834435803654e-07,-3.049064036171552e-07
152.3000000000041,1.294439488747354e-07,-6.218385058936654e-08,-2.2112388812804452e-07,-2.8293946346402765e-07,-3.19305525034284e-07
152.40000000000416,1.1332660250571056e-07,-7.878332758101961e-08,-2.364883401282109e-07,-2.975137188097449e-07,-3.329303592566301e-07
152.5000000000042,9.732779279438586e-08,-9.497476644647402e-08,-2.512350413705633e-07,-3.113919283445999e-07,-3.4577478477888676e-07
152.60000000000426,8.146882309272394e-08,-1.107416879358194e-07,-2.6535332720445494e-07,-3.2456608964440694e-07,-3.578339286772563e-07
152.7000000000043,6.577041659177625e-08,-1.2606852414661482e-07,-2.788336399122259e-07,-3.3702937081039833e-07,-3.691041517181101e-07
152.80000000000436,5.0252696250887753e-08,-1.4094062521605156e-07,-2.9166752316409244e-07,-3.48776099817168e-07,-3.7958303192531986e-07
152.9000000000044,3.493516595852252e-08,-1.5534426455271843e-07,-3.038476149603473e-07,-3.59801752352463e-07,-3.8926934665746316e-07
153.00000000000446,1.983669293053739e-08,-1.6926664262607937e-07,-3.15367639097872e-07,-3.7010293819321296e-07,-3.9816305324739807e-07
153.1000000000045,4.975491349817787e-09,-1.826958893335525e-07,-3.2622239519945987e-07,-3.7967738616351983e-07,-4.06265268257861e-07
153.20000000000456,-9.630892750691437e-09,-1.9562106496681666e-07,-3.364077473458712e-07,-3.885239277216162e-07,-4.135782454078289e-07
153.30000000000462,-2.39655953613843e-08,-2.080321598006322e-07,-3.459206113518923e-07,-3.9664247922397026e-07,-4.201053522253678e-07
153.40000000000467,-3.801244712746487e-08,-2.199200923290709e-07,-3.5475894072890346e-07,-4.040340229157965e-07,-4.258510454835564e-07
153.50000000000472,-5.175598474192308e-08,-2.3127670617558888e-07,-3.629217113776611e-07,-4.107005866982312e-07,-4.3082084547687593e-07
153.60000000000477,-6.518146110519625e-08,-2.420947657048414e-07,-3.70408905056054e-07,-4.1664522272332733e-07,-4.350213091961121e-07
153.70000000000482,-7.827485425841119e-08,-2.523679503655577e-07,-3.7722149166762183e-07,-4.2187198486884373e-07,-4.3846000246043343e-07
153.80000000000487,-9.102287509877087e-08,-2.620908477951212e-07,-3.8336141041752334e-07,-4.263859051455173e-07,-4.4114547106577654e-07
153.90000000000492,-1.0341297388728277e-07,-2.7125894571777577e-07,-3.8883154988348557e-07,-4.301929690901411e-07,-4.4308721100907397e-07
154.00000000000497,-1.1543334556060866e-07,-2.798686226695818e-07,-3.9363572705000415e-07,-4.333000901983172e-07,-4.442956378481663e-07
154.10000000000502,-1.2707293386035785e-07,-2.879171375843691e-07,-3.977786653547394e-07,-4.357150834512026e-07,-4.447820552574351e-07
154.20000000000508,-1.3832143429464258e-07,-2.9540261827600625e-07,-4.0126597179662516e-07,-4.374466379909352e-07,-4.4455862283932705e-07
154.30000000000513,-1.4916929594815504e-07,-3.0232404885328843e-07,-4.041041131557135e-07,-4.385042889997093e-07,-4.436383232519527e-07
154.40000000000518,-1.5960772215842783e-07,-3.0868125610466785e-07,-4.0630039137518813e-07,-4.3889838883766224e-07,-4.4203492871288975e-07
154.50000000000523,-1.6962867007728303e-07,-3.144748948909059e-07,-4.0786291815632056e-07,-4.3864007749484266e-07,-4.3976296693917105e-07
154.60000000000528,-1.792248491377703e-07,-3.1970643258449924e-07,-4.088005888173988e-07,-4.3774125241257094e-07,-4.368376865832021e-07
154.70000000000533,-1.8838971844813945e-07,-3.2437813259544224e-07,-4.0912305546782807e-07,-4.362145377294317e-07,-4.3327502222404e-07
154.80000000000538,-1.9711748313557573e-07,-3.2849303702352846e-07,-4.0884069954870757e-07,-4.340732530070155e-07,-4.2909155897306046e-07
154.90000000000543,-2.054030896635702e-07,-3.320549484779609e-07,-4.0796460379120826e-07,-4.313313814903207e-07,-4.2430449675257544e-07
155.00000000000549,-2.1324222014786781e-07,-3.3506841110553904e-07,-4.0650652364402424e-07,-4.280035379574262e-07,-4.189316143053951e-07
155.10000000000554,-2.206312856969672e-07,-3.3753869086912e-07,-4.0447885822103057e-07,-4.2410493621268775e-07,-4.129912329927072e-07
155.2000000000056,-2.2756741880411055e-07,-3.3947175511841274e-07,-4.018946208201031e-07,-4.196513562772839e-07,-4.065021804369429e-07
155.30000000000564,-2.340484648186151e-07,-3.4087425149545675e-07,-3.987674090637582e-07,-4.1465911133041595e-07,-3.9948375406552407e-07
155.4000000000057,-2.4007297252525454e-07,-3.417534862173652e-07,-3.9511137471195306e-07,-4.091450144539033e-07,-3.919556846105495e-07
155.50000000000574,-2.4564018386119295e-07,-3.421174017790649e-07,-3.909411931969601e-07,-4.0312634523226486e-07,-3.8393809961856415e-07
155.6000000000058,-2.507500228007164e-07,-3.419745541188707e-07,-3.86272032929769e-07,-3.9662081625967564e-07,-3.7545148702359446e-07
155.70000000000584,-2.554030834386944e-07,-3.413340892897531e-07,-3.8111952442692407e-07,-3.8964653960441486e-07,-3.665166588355983e-07
155.8000000000059,-2.5960061730432045e-07,-3.402057196791271e-07,-3.7549972930610767e-07,-3.822219932805886e-07,-3.5715471499538684e-07
155.90000000000595,-2.633445199372624e-07,-3.385996998198992e-07,-3.6942910919811756e-07,-3.743659877760293e-07,-3.473870074459376e-07
156.000000000006,-2.666373167588536e-07,-3.36526801835347e-07,-3.6292449462217605e-07,-3.6609763268432127e-07,-3.372351044688174e-07
156.10000000000605,-2.694821482714186e-07,-3.3399829056019783e-07,-3.560030538707192e-07,-3.5743630348790817e-07,-3.267207553331878e-07
156.2000000000061,-2.71882754619223e-07,-3.3102589837998937e-07,-3.4868226194900753e-07,-3.4840160853819106e-07,-3.158658553035731e-07
156.30000000000615,-2.7384345954488134e-07,-3.2762179983047735e-07,-3.409798696139989e-07,-3.390133562774223e-07,-3.046924110512284e-07
156.4000000000062,-2.753691537753417e-07,-3.237985859984582e-07,-3.3291387255601196e-07,-3.29291522746062e-07,-2.932225065125684e-07
156.50000000000625,-2.764652778718008e-07,-3.195692387649425e-07,-3.245024807657208e-07,-3.192562194180733e-07,-2.8147826923669523e-07
156.6000000000063,-2.771378045780816e-07,-3.1494710493112085e-07,-3.157640881280058e-07,-3.0892766140540637e-07,-2.6948183726260615e-07
156.70000000000636,-2.773932207021259e-07,-3.0994587026702485e-07,-3.0671724228312556e-07,-2.983261360716525e-07,-2.572553265651767e-07
156.8000000000064,-2.772385085653325e-07,-3.0457953352219003e-07,-2.973806147945564e-07,-2.8747197209354497e-07,-2.448207991074856e-07
156.90000000000646,-2.766811270544808e-07,-2.9886238043699406e-07,-2.8777297166172e-07,-2.763855090076495e-07,-2.3220023153550505e-07
157.0000000000065,-2.757289923109639e-07,-2.928089577926603e-07,-2.7791314421463106e-07,-2.6508706727821697e-07,-2.1941548454960717e-07
157.10000000000656,-2.743904580919539e-07,-2.864340475371895e-07,-2.6782000042628836e-07,-2.53596918920775e-07,-2.0648827298573025e-07
157.2000000000066,-2.7267429583800975e-07,-2.7975264102371433e-07,-2.575124166773918e-07,-2.4193525871461386e-07,-1.9344013663744394e-07
157.30000000000666,-2.7058967448144323e-07,-2.7277991339696034e-07,-2.470092500066901e-07,-2.3012217603587177e-07,-1.8029241184850739e-07
157.4000000000067,-2.6814614002954467e-07,-2.6553119816266037e-07,-2.363293108789801e-07,-2.1817762734146898e-07,-1.6706620390387557e-07
157.50000000000676,-2.6535359495648913e-07,-2.580219619738747e-07,-2.254913365014372e-07,-2.061214093326374e-07,-1.5378236024543918e-07
157.60000000000682,-2.622222774374331e-07,-2.5026777966726484e-07,-2.145139647176343e-07,-1.9397313282531273e-07,-1.4046144453712217e-07
157.70000000000687,-2.587627404579458e-07,-2.42284309581411e-07,-2.0341570850722577e-07,-1.8175219735312036e-07,-1.2712371160227736e-07
157.80000000000692,-2.549858308315255e-07,-2.3408726918829536e-07,-1.9221493111791325e-07,-1.6947776652718232e-07,-1.137890832546496e-07
157.90000000000697,-2.5090266815749645e-07,-2.2569241106805467e-07,-1.809298218548942e-07,-1.5716874417541993e-07,-1.0047712504248403e-07
158.00000000000702,-2.4652462375111187e-07,-2.1711549925608252e-07,-1.6957837255160812e-07,-1.4484375128249964e-07,-8.720702392368363e-08
158.10000000000707,-2.4186329957715626e-07,-2.08372285990499e-07,-1.581783547441657e-07,-1.3252110375002004e-07,-7.39975668882402e-08
158.20000000000712,-2.369305072177957e-07,-1.9947848888692969e-07,-1.4674729757043188e-07,-1.202187909949952e-07,-6.086712054249438e-08
158.30000000000717,-2.3173824690482005e-07,-1.9044976856643157e-07,-1.3530246641329633e-07,-1.0795445540314685e-07,-4.7833611668112876e-08
158.40000000000722,-2.2629868664580363e-07,-1.8130170676128845e-07,-1.238608423062359e-07,-9.574537265196892e-08,-3.491450876702151e-08
158.50000000000728,-2.2062414147305084e-07,-1.720497849222636e-07,-1.1243910211784528e-07,-8.360843291700516e-08,-2.2126804601893262e-08
158.60000000000733,-2.1472705284350258e-07,-1.627093633497473e-07,-1.0105359953056521e-07,-7.156012297324109e-08,-9.486999740163893e-09
158.70000000000738,-2.086199682170639e-07,-1.532956608700732e-07,-8.972034682742097e-08,-5.961650920199513e-08,2.9889128920606757e-09
158.80000000000743,-2.0231552084006756e-07,-1.4382373507711046e-07,-7.845499749915417e-08,-4.779322151219368e-08,1.5285462441427332e-08
158.90000000000748,-1.9582640975981724e-07,-1.3430846315805187e-07,-6.727282968271021e-08,-3.610543818341096e-08,2.7387713540881132e-08
159.00000000000753,-1.8916538009535774e-07,-1.247645233211339e-07,-5.618873044063721e-08,-2.4567871636581134e-08,3.928127870367189e-08
159.10000000000758,-1.823452035888019e-07,-1.1520637684182845e-07,-4.521718088955483e-08,-1.3194755136833717e-08,5.095232969767512e-08
159.20000000000763,-1.7537865946070734e-07,-1.056482507428561e-07,-3.4372242184466335e-08,-1.999830431453328e-09,6.238760790137983e-08
159.30000000000769,-1.6827851559213118e-07,-9.610412112216382e-08,-2.366754236431287e-08,9.003663675448108e-09,7.357443364435894e-08
159.40000000000774,-1.6105751005512065e-07,-8.658769714182284e-08,-1.3116264062816878e-08,1.980300181136169e-08,8.45007145364718e-08
159.5000000000078,-1.537283330125002e-07,-7.711240568960134e-08,-2.7311330873273953e-09,3.038598158809712e-08,9.515495279145376e-08
159.60000000000784,-1.463036090069091e-07,-6.76913767237762e-08,7.475592132943127e-09,4.074093222132034e-08,1.0552625155191911e-07
159.7000000000079,-1.3879587965812338e-07,-5.833742931056852e-08,1.749213022919055e-08,5.0856722220762357e-08,1.1560432022413604e-07
159.80000000000794,-1.3121758678676135e-07,-4.906305836239874e-08,2.730718570697669e-08,6.072276615624582e-08,1.2537947883223953e-07
159.900000000008,-1.235810559815303e-07,-3.988042208399952e-08,3.6909956894296675e-08,7.032903050593249e-08,1.3484266140280374e-07
160.00000000000804,-1.1589848062622288e-07,-3.0801330132256523e-08,4.629014302740426e-08,7.966603859442604e-08,1.4398541839192697e-07
160.1000000000081,-1.081819064017076e-07,-2.1837232494505028e-08,5.5437950479241104e-08,8.872487462955949e-08,1.5279991816816427e-07
160.20000000000815,-1.0044321627720336e-07,-1.2999209088873953e-08,6.434409813647978e-08,9.74971868478579e-08,1.612789475657903e-07
160.3000000000082,-9.269411600415138e-08,-4.297960089151651e-09,7.299982193233601e-08,1.0597518977979957e-07,1.6941591152397644e-07
160.40000000000825,-8.494612012503486e-08,4.256203024457736e-09,8.139687854340634e-08,1.1415166564707992e-07,1.7720483182853187e-07
160.5000000000083,-7.721053850852305e-08,1.2653365688400658e-08,8.952754825987133e-08,1.220199649051475e-07,1.8464034497387276e-07
160.60000000000835,-6.949846342134586e-08,2.0884017753447585e-08,9.738463703944324e-08,1.2957400594528793e-07,1.917176991638618e-07
160.7000000000084,-6.182075714633841e-08,2.8939060258800956e-08,1.0496147775644936e-07,1.3680827397151566e-07,1.9843275047108919e-07
160.80000000000845,-5.418804015512841e-08,3.6809811485492954e-08,1.1225193065841958e-07,1.4371781906846546e-07,2.0478195817505087e-07
160.9000000000085,-4.661067984298026e-08,4.44880122929314e-08,1.1925038304348492e-07,1.5029825347737764e-07,2.1076237930052238e-07
161.00000000000855,-3.909877983235311e-08,5.196583074343288e-08,1.2595174817280147e-07,1.5654574809812412e-07,2.1637166237821841e-07
161.1000000000086,-3.166216985078558e-08,5.923586602053563e-08,1.3235146343307752e-07,1.6245702823603934e-07,2.216080404505752e-07
161.20000000000866,-2.4310396187778815e-08,6.629115164781851e-08,1.3844548776511754e-07,1.6802936861309252e-07,2.2647032334619607e-07
161.3000000000087,-1.7052712734421318e-08,7.31251580158548e-08,1.442302983750863e-07,1.7326058766367055e-07,2.309578892471544e-07
161.40000000000876,-9.898072608582155e-09,7.973179422580576e-08,1.4970288674595027e-07,1.7814904113592587e-07,2.3507067557395306e-07
161.5000000000088,-2.8551203675900136e-09,8.610540925901067e-08,1.5486075396727055e-07,1.8269361502029535e-07,2.3880916921350276e-07
161.60000000000886,4.067815190573499e-09,9.224079248274819e-08,1.59701905402198e-07,1.868937178273916e-07,2.4217439611599456e-07
161.7000000000089,1.086272763741979e-08,9.813317350313642e-08,1.6422484471115398e-07,1.9074927223803552e-07,2.451679102870057e-07
161.80000000000896,1.7521938936153595e-08,1.0377822137690058e-07,1.6842856725228429e-07,1.942607061487099e-07,2.477917822016032e-07
161.90000000000902,2.403810487748964e-08,1.0917204319446514e-07,1.723125528793232e-07,1.9742894313618852e-07,2.5004858666757366e-07
162.00000000000907,3.0404219931479696e-08,1.1431118204753273e-07,1.7587675815802885e-07,2.0025539236553006e-07,2.519413901652488e-07
162.10000000000912,3.66136215185522e-08,1.1919261439497168e-07,1.7912160802282101e-07,2.0274193796600538e-07,2.534737376916599e-07
162.20000000000917,4.265999370376318e-08,1.2381374684147792e-07,1.8204798689569564e-07,2.048909278998785e-07,2.5464963913700666e-07
162.30000000000922,4.853737031902717e-08,1.2817241234407646e-07,1.8465722928988606e-07,2.0670516234926043e-07,2.5547355522160296e-07
162.40000000000927,5.424013751885102e-08,1.3226686586209885e-07,1.8695110992109297e-07,2.081878816465167e-07,2.559503830216183e-07
162.50000000000932,5.976303577582291e-08,1.360957794668117e-07,1.8893183334943007e-07,2.0934275377392376e-07,2.560854411120277e-07
162.60000000000937,6.510116132281958e-08,1.3965823692737664e-07,1.9060202317550566e-07,2.101738614584515e-07,2.5588445435524625e-07
162.70000000000942,7.024996704957944e-08,1.429537277902935e-07,1.919647108143024e-07,2.1068568888768173e-07,2.5535353836394014e-07
162.80000000000948,7.520526286195259e-08,1.459821409699145e-07,1.9302332387071183e-07,2.1088310807296574e-07,2.544991836664762e-07
162.90000000000953,7.99632155127793e-08,1.4874375786802572e-07,1.9378167414075127e-07,2.107713648859856e-07,2.533282396034097e-07
163.00000000000958,8.452034791396027e-08,1.5123924504086067e-07,1.9424394526260437e-07,2.103560647948933e-07,2.5184789798329987e-07
163.10000000000963,8.887353793987545e-08,1.534696464322487e-07,1.9441468004172144e-07,2.0964315832618501e-07,2.5006567652599555e-07
163.20000000000968,9.302001673287012e-08,1.5543637519190855e-07,1.9429876747425765e-07,2.0863892627840228e-07,2.479894021213493e-07
163.30000000000973,9.695736652206713e-08,1.5714120509816288e-07,1.9390142949314582e-07,2.073499647136603e-07,2.4562719393109424e-07
163.40000000000978,1.0068351796727811e-07,1.585862616045959e-07,1.9322820746107473e-07,2.057831697528662e-07,2.4298744636135705e-07
163.50000000000983,1.0419674704027047e-07,1.5977401253037445e-07,1.9228494843458696e-07,2.039457222003206e-07,2.4007881193298926e-07
163.60000000000989,1.0749567145611145e-07,1.6070725841413055e-07,1.910777912234151e-07,2.0184507202319524e-07,2.3691018407656238e-07
163.70000000000994,1.1057924666773941e-07,1.613891225514432e-07,1.896131522690553e-07,1.9948892271114004e-07,2.3349067987851545e-07
163.80000000001,1.1344676143732397e-07,1.6182304073606689e-07,1.8789771136641278e-07,1.9688521554100208e-07,2.2982962280454577e-07
163.90000000001004,1.1609783299835175e-07,1.6201275072513027e-07,1.8593839725216284e-07,1.940421137713397e-07,2.2593652542590317e-07
164.0000000000101,1.1853240182273167e-07,1.6196228144858043e-07,1.8374237308325543e-07,1.9096798679108057e-07,2.218210721737993e-07
164.10000000001014,1.207507260075344e-07,1.6167594198315635e-07,1.8131702182872995e-07,1.8767139424631013e-07,2.1749310214664853e-07
164.2000000000102,1.2275337529628418e-07,1.6115831031117124e-07,1.786699315977321e-07,1.841610701687864e-07,2.129625919943512e-07
164.30000000001024,1.2454122474998809e-07,1.6041422188433284e-07,1.758088809263104e-07,1.8044590712935906e-07,2.0823963890328668e-07
164.4000000000103,1.2611544808333361e-07,1.5944875801276305e-07,1.7274182404523336e-07,1.7653494043902399e-07,2.0333444370511928e-07
164.50000000001035,1.274775106817053e-07,1.582672340992769e-07,1.6947687615070328e-07,1.7243733241987348e-07,1.9825729413193344e-07
164.6000000000104,1.2862916231485801e-07,1.5687518773885503e-07,1.6602229869945614e-07,1.6816235676771375e-07,1.9301854823960158e-07
164.70000000001045,1.29572429563252e-07,1.5527836670308703e-07,1.623864847493138e-07,1.6371938302759226e-07,1.8762861802065673e-07
164.8000000000105,1.303096079731892e-07,1.5348271682918348e-07,1.5857794436582785e-07,1.5911786120294762e-07,1.8209795322729002e-07
164.90000000001055,1.3084325395700662e-07,1.5149436983294947e-07,1.546052901151843e-07,1.543673065185312e-07,1.7643702542442033e-07
165.0000000000106,1.3117617645466543e-07,1.4931963106488e-07,1.5047722266306397e-07,1.4947728435666472e-07,1.706563122920991e-07
165.10000000001065,1.3131142837313505e-07,1.4696496722828367e-07,1.4620251649864331e-07,1.4445739538580806e-07,1.6476628219580434e-07
165.2000000000107,1.3125229782001165e-07,1.4443699407806424e-07,1.4179000580240897e-07,1.3931726089978856e-07,1.5877737904246392e-07
165.30000000001075,1.310022991478133e-07,1.4174246411848597e-07,1.3724857047590955e-07,1.3406650838541457e-07,1.5270000743930883e-07
165.4000000000108,1.3056516382539055e-07,1.3888825431793171e-07,1.325871223510186e-07,1.287147573355497e-07,1.4654451817192235e-07
165.50000000001086,1.2994483115284544e-07,1.3588135385831562e-07,1.2781459159570817e-07,1.232716053240624e-07,1.4032119401708584e-07
165.6000000000109,1.2914543883629867e-07,1.3272885193645552e-07,1.2293991333274606e-07,1.177466143583963e-07,1.3404023590526567e-07
165.70000000001096,1.2817131343875562e-07,1.294379256343215e-07,1.1797201448712533e-07,1.121492975248179e-07,1.2771174944680476e-07
165.800000000011,1.2702696072322045e-07,1.26015827874686e-07,1.1291980087742793e-07,1.0648910594071084e-07,1.2134573183511004e-07
165.90000000001106,1.2571705590407996e-07,1.2246987547827991e-07,1.0779214456569397e-07,1.0077541602757918e-07,1.1495205913933651e-07
166.0000000000111,1.242464338226272e-07,1.1880743733812696e-07,1.0259787147973565e-07,9.501751711771354e-08,1.0854047399827952e-07
166.10000000001116,1.226200790624297e-07,1.1503592272628146e-07,9.73457493211895e-08,8.92245994067583e-08,1.0212057372639471e-07
166.20000000001122,1.2084311602005728e-07,1.1116276974773503e-07,9.204447577195123e-08,8.340574226369649e-08,9.570179884207047e-08
166.30000000001127,1.1892079894647361e-07,1.0719543395577718e-07,8.670266701097333e-08,7.75699029090408e-08,8.929342202747853e-08
166.40000000001132,1.1685850197417205e-07,1.0314137714261065e-07,8.132884655274467e-08,7.17259054712946e-08,8.290453752853656e-08
166.50000000001137,1.146617091448889e-07,9.900805631852101e-08,7.593143441809973e-08,6.588243043101211e-08,7.65440510027201e-08
166.60000000001142,1.1233600445246684e-07,9.48029128923917e-08,7.051873664733174e-08,6.004800446106002e-08,7.022066982167219e-08
166.70000000001147,1.0988706191515893e-07,9.053336206583209e-08,6.509893516490662e-08,5.42309906709462e-08,6.394289383476799e-08
166.80000000001152,1.0732063569137194e-07,8.620678245266104e-08,5.968007800439717e-08,4.843957926235722e-08,5.77190065990123e-08
166.90000000001157,1.046425502525362e-07,8.183050593495054e-08,5.427006990158042e-08,4.2681778602316056e-08,5.155706707987091e-08
167.00000000001162,1.018586906264623e-07,7.741180776628955e-08,4.887666326295712e-08,3.6965406719647336e-08,4.546490182686358e-08
167.10000000001168,9.897499272420988e-08,7.295789693238026e-08,4.3507449516282656e-08,3.129808322972078e-08,3.9450097626990265e-08
167.20000000001173,9.599743376313945e-08,6.847590677852372e-08,3.8169850849016674e-08,2.5687221691726788e-08,3.351999463830413e-08
167.30000000001178,9.293202279845321e-08,6.397288591299191e-08,3.2871112339932863e-08,2.014002240203153e-08,2.7681680005204395e-08
167.40000000001183,8.978479137515894e-08,5.9455789394723556e-08,2.761829448846009e-08,1.4663465626460442e-08,2.194198195629095e-08
167.50000000001188,8.65617843120015e-08,5.493147021321499e-08,2.24182661456649e-08,9.264305273664875e-09,1.6307464384900206e-08
167.60000000001193,8.326905062850922e-08,5.040667106791053e-08,1.727769785012859e-08,3.949063011043286e-09,1.0784421911734397e-08
167.70000000001198,7.991263462589986e-08,4.5888016453832364e-08,1.2203055571323559e-08,-1.275977175981908e-09,5.378875428302224e-09
167.80000000001203,7.649856713217389e-08,4.13820050596209e-08,7.200594862450213e-09,-6.404773981195992e-09,9.656811920864966e-11
167.90000000001208,7.303285692130082e-08,3.6895002483592644e-08,2.2763554240649314e-09,-1.1431533331845585e-08,-5.0570380393347765e-09
168.00000000001214,6.952148231597608e-08,3.243323427285819e-08,-2.5638439207974288e-09,-1.6350712501067058e-08,-1.0076765308057286e-08
168.1000000000122,6.597038298298925e-08,2.800277928998036e-08,-7.314409839914969e-09,-2.115702378026799e-08,-1.4957722744146176e-08
168.20000000001224,6.238545192980548e-08,2.360956341109829e-08,-1.1969978694096358e-08,-2.5845437713851417e-08,-1.9695308296260987e-08
168.3000000000123,5.87725277105116e-08,1.9259353558883215e-08,-1.6525420329430594e-08,-3.04111858992723e-08,-2.4285210440176145e-08
168.40000000001234,5.513738684883464e-08,1.49577520731499e-08,-2.0975841461252275e-08,-3.4849763355996015e-08,-2.8723409360757506e-08
168.5000000000124,5.148573648548151e-08,1.0710191421397951e-08,-2.5316588652075558e-08,-3.915693046749856e-08,-3.300617768654852e-08
168.60000000001244,4.782320725659665e-08,6.5219292510246834e-09,-2.95432508863012e-08,-4.3328714500996826e-08,-3.7130080783778e-08
168.7000000000125,4.415534640967427e-08,2.3980437844169596e-09,-3.365166174504453e-08,-4.736141071013461e-08,-4.10919766171332e-08
168.80000000001255,4.048761116280423e-08,-1.6565704423892559e-09,-3.7637901184954985e-08,-5.125158302636633e-08,-4.488901518513797e-08
168.9000000000126,3.6825362312670536e-08,-5.637206497310827e-09,-4.149829692540992e-08,-5.499606434528016e-08,-4.851863753846633e-08
169.00000000001265,3.3173858096261977e-08,-9.539348626413874e-09,-4.5229425448961285e-08,-5.8591956414586535e-08,-5.1978574389980965e-08
169.1000000000127,2.9538248310796667e-08,-1.335867548553381e-08,-4.882811262039142e-08,-6.203662933095818e-08,-5.5266844325727484e-08
169.20000000001275,2.592356869590459e-08,-1.7091063030636193e-08,-5.2291433930199913e-08,-6.532772065335806e-08,-5.838175162654054e-08
