category,setting,reference_setting,observer_index,observer_radius_over_M,pulse,sphere_integrated_relative_l2,off_caustic_relative_l2_at_gamma_pi_over_2,arrival_time_error_over_M,delay_error_over_M,relative_amplitude_error,relative_flux_energy_error,angular_focus_width_error_radians,estimator_timing_systematic_over_M,phase_error_radians
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,0,8.0,2,5.999226888341282e-08,3.558777457005324e-08,8.950273411301168e-08,2.146249045154036e-08,2.6570471378661864e-09,3.7594594104461976e-11,0.0,1.8006279134397118e-07,2.825014888685473e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,0,8.0,3,5.999226888341282e-08,3.558777457005324e-08,6.079790182411671e-08,1.503006359371284e-07,1.9195796063797843e-09,3.8420266967875705e-11,0.0,1.2270423610516445e-07,2.1635337965619783e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,0,5.999226888341282e-08,3.558777457005324e-08,2.398696423711044e-07,nan,2.0361076602526396e-08,1.1059821058978514e-08,0.0,4.785873599644219e-07,nan
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,1,5.999226888341282e-08,3.558777457005324e-08,2.241586898321657e-07,1.5710952538938727e-08,6.7885330690131696e-09,6.902585170109887e-10,0.0,4.440305048092341e-07,2.0076656559453457e-08
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,2,5.999226888341282e-08,3.558777457005324e-08,8.423094755016791e-08,1.3992774228199778e-07,2.6896498361850263e-09,1.593462028992576e-10,0.0,1.7098629001566223e-07,1.9471957823924416e-08
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,1,12.0,3,5.999226888341282e-08,3.558777457005324e-08,9.122439337261312e-08,1.7545534092278103e-07,2.1714938736039358e-09,1.7282619779734887e-11,0.0,1.8526499445670197e-07,1.4510890267160903e-09
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,0,5.999226888341282e-08,3.558777457005324e-08,6.775188765573148e-08,nan,9.589842697721451e-09,2.6071924619230913e-09,nan,1.4197513564795372e-07,nan
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,1,5.999226888341282e-08,3.558777457005324e-08,2.1583698384119998e-07,1.480850961854685e-07,2.1371803216041485e-08,4.660980490456268e-10,0.0,4.193890603687578e-07,1.1045583891977628e-08
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,2,5.999226888341282e-08,3.558777457005324e-08,4.976990908289736e-08,2.6560689292409734e-07,3.1710889469849235e-09,7.330047679943164e-11,0.0,1.083238103660733e-07,1.0420752438733416e-07
angular_width_0.5,angular_w0p5_lmax38,angular_w0p5_lmax46,2,inf,3,5.999226888341282e-08,3.558777457005324e-08,2.305353064002702e-08,7.282343972292438e-08,2.005023258533356e-09,3.521594127420258e-11,0.0,5.5994050285335106e-08,3.1828739643913195e-10
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,0,2.2741009913860035e-09,1.1120527718456679e-09,6.695980658832923e-08,nan,6.763059001713145e-10,4.692688460039562e-10,0.0,1.4385387814286332e-07,nan
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,1,2.2741009913860035e-09,1.1120527718456679e-09,3.7383003359536815e-09,6.322150625237555e-08,1.5390722030161896e-10,3.4019453920564047e-12,0.0,7.578840666155884e-09,2.7869143215397685e-08
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,2,2.2741009913860035e-09,1.1120527718456679e-09,1.0637108971423004e-08,6.898808635469322e-09,1.0977685427349115e-10,2.254196829198918e-12,0.0,2.0161664338047558e-08,1.2385557024430227e-09
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,0,8.0,3,2.2741009913860035e-09,1.1120527718456679e-09,5.8106905953536625e-09,1.6447799566776666e-08,1.5095935612663425e-10,2.341016269724605e-12,0.0,1.03962065622909e-08,2.3226820466959452e-10
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,0,2.2741009913860035e-09,1.1120527718456679e-09,3.988843388924579e-08,nan,5.304364725233768e-10,4.644633566641687e-10,0.0,8.064301226795578e-08,nan
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,1,2.2741009913860035e-09,1.1120527718456679e-09,8.578751931054285e-09,4.8467185820300074e-08,3.308900931031644e-10,2.5878299503290236e-11,0.0,1.486851175513948e-08,8.921615002321914e-09
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,2,2.2741009913860035e-09,1.1120527718456679e-09,9.55948564751452e-09,1.8138237578568805e-08,1.0204170841632276e-10,3.0698776853910203e-12,0.0,1.6473009623041435e-08,3.845843421501627e-09
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,1,12.0,3,2.2741009913860035e-09,1.1120527718456679e-09,8.682107477397949e-09,1.824159312491247e-08,1.5821632892709658e-10,1.0257350524511821e-12,0.0,1.4510135315504158e-08,1.4241030577011315e-10
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,0,2.2741009913860035e-09,1.1120527718456679e-09,5.364373834026992e-09,nan,3.006350723921969e-11,2.1997270671647584e-10,nan,2.6243291983973904e-08,nan
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,1,2.2741009913860035e-09,1.1120527718456679e-09,4.092682814871296e-08,4.629120198273995e-08,4.464768554868215e-10,1.1075362849055637e-11,0.0,9.26527903288843e-08,1.2948762062592323e-09
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,2,2.2741009913860035e-09,1.1120527718456679e-09,5.418129944700922e-09,4.634495809341388e-08,1.188413811803457e-10,9.93294335671635e-12,0.0,2.116216535341664e-09,1.6944296188370345e-08
angular_width_0.5,angular_w0p5_lmax42,angular_w0p5_lmax46,2,inf,3,2.2741009913860035e-09,1.1120527718456679e-09,2.1938859617876005e-09,7.612015906488523e-09,1.5254919549789747e-10,1.8047785488306545e-12,0.0,5.458900886878837e-09,9.57989243488555e-12
source_width,width_w1p0,width_w0p5,0,8.0,0,0.4988441164189372,0.4952120236616933,0.39542983951700705,nan,0.5851053968012657,0.9154443092670838,0.3633333333333335,0.2718995091978371,nan
source_width,width_w1p0,width_w0p5,0,8.0,1,0.4988441164189372,0.4952120236616933,0.6225197628065331,1.0179496023235401,0.6322028996092823,0.9375040052984289,0.5700000000000001,0.4739900061074209,0.07368319970536928
source_width,width_w1p0,width_w0p5,0,8.0,2,0.4988441164189372,0.4952120236616933,0.5789375881692251,1.2014573509757582,0.7028260447382895,0.9379548511667589,nan,0.2274436032182905,0.3606810113185006
source_width,width_w1p0,width_w0p5,0,8.0,3,0.4988441164189372,0.4952120236616933,0.7344274368506376,1.3133650250198627,0.647325730990779,0.9400214970524924,nan,0.3257525142372373,0.6007936284657196
source_width,width_w1p0,width_w0p5,1,12.0,0,0.4988441164189372,0.4952120236616933,0.3268159461812914,nan,0.5302451233048211,0.8908491433173922,nan,0.10266829389736287,nan
source_width,width_w1p0,width_w0p5,1,12.0,1,0.4988441164189372,0.4952120236616933,0.7296349014916572,1.0564508476729486,0.6367024798792886,0.9375857370155456,0.5583333333333333,0.26220585337864577,0.1397716040783561
source_width,width_w1p0,width_w0p5,1,12.0,2,0.4988441164189372,0.4952120236616933,0.7443922427292833,1.4740271442209405,0.6983450776416361,0.9378663434522225,nan,0.0012156127813227613,0.34649728444141736
source_width,width_w1p0,width_w0p5,1,12.0,3,0.4988441164189372,0.4952120236616933,0.7811965772273766,1.5255888199566598,0.6486825911211094,0.9398844426847005,nan,0.21327457788316906,0.6424523656036744
source_width,width_w1p0,width_w0p5,2,inf,0,0.4988441164189372,0.4952120236616933,0.38329574850378734,nan,0.50469617974215,0.8769354140914881,nan,0.35638384440053983,nan
source_width,width_w1p0,width_w0p5,2,inf,1,0.4988441164189372,0.4952120236616933,0.9215039198325599,1.3047996683363472,0.6516601286579122,0.9381264139844219,0.53,0.14718077906343296,0.12459627491399972
source_width,width_w1p0,width_w0p5,2,inf,2,0.4988441164189372,0.4952120236616933,1.4530353285045834,2.3745392483371432,0.691151253604391,0.9376807222946039,nan,1.209929477015045,0.4825399238281989
source_width,width_w1p0,width_w0p5,2,inf,3,0.4988441164189372,0.4952120236616933,0.8504023306712156,2.303437659175799,0.6510974524501232,0.9396228579161114,nan,0.028216543595164012,0.6575613177340582
source_width,width_w0p7,width_w0p5,0,8.0,0,0.2745961265659442,0.2722072617524639,0.135411366512173,nan,0.31415766988599614,0.6872928410071046,0.14666666666666672,0.12366143997126855,nan
source_width,width_w0p7,width_w0p5,0,8.0,1,0.2745961265659442,0.2722072617524639,0.20429043285282944,0.33970179936500244,0.3651817524718429,0.7395593012403946,0.22166666666666668,0.21949099889879875,0.01855230611977277
source_width,width_w0p7,width_w0p5,0,8.0,2,0.2745961265659442,0.2722072617524639,0.13514388780556175,0.3394343206583912,0.40107780509640556,0.7403931589297925,0.27,0.18905932728745967,0.015666585926431553
source_width,width_w0p7,width_w0p5,0,8.0,3,0.2745961265659442,0.2722072617524639,0.22324640788684746,0.3583902956924092,0.3758780055971692,0.7428312058118767,0.2466666666666666,0.20943715708409627,0.032286962833779416
source_width,width_w0p7,width_w0p5,1,12.0,0,0.2745961265659442,0.2722072617524639,0.08994923653896336,nan,0.278288977366115,0.6520071287623784,0.18333333333333346,0.07674666571444888,nan
source_width,width_w0p7,width_w0p5,1,12.0,1,0.2745961265659442,0.2722072617524639,0.2188928642957393,0.30884210083470265,0.36786065519157307,0.7397125782378189,0.21499999999999986,0.1785052234157476,0.04620019833752065
source_width,width_w0p7,width_w0p5,1,12.0,2,0.2745961265659442,0.2722072617524639,0.15119380486397915,0.37008666915971844,0.39950853062747205,0.74020729309202,0.2650000000000001,0.17516516854299624,0.004881602060387458
source_width,width_w0p7,width_w0p5,1,12.0,3,0.2745961265659442,0.2722072617524639,0.22493157751728177,0.3761253823812609,0.37668252090400556,0.7426716384382762,0.2499999999999999,0.1869627120066042,0.04068431523505822
source_width,width_w0p7,width_w0p5,2,inf,0,0.2745961265659442,0.2722072617524639,0.06625680055875094,nan,0.26494933144370614,0.6371074788220512,nan,0.0025788555586565565,nan
source_width,width_w0p7,width_w0p5,2,inf,1,0.2745961265659442,0.2722072617524639,0.240704064114027,0.30696086467277794,0.3752840533096753,0.7405175183028991,0.20166666666666666,0.1122883316092711,0.07281872696789837
source_width,width_w0p7,width_w0p5,2,inf,2,0.2745961265659442,0.2722072617524639,0.17662139984355463,0.41732546395758163,0.39758778455631183,0.7397951351326235,0.2550000000000001,0.14610218389037755,0.022707200304816766
source_width,width_w0p7,width_w0p5,2,inf,3,0.2745961265659442,0.2722072617524639,0.22618910209736498,0.4028105019409196,0.37765359078106175,0.7423424620865611,0.26,0.15117868260838918,0.05001282842214616
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,0,0.38672986999909253,0.36656132957982346,0.37882853513109893,nan,0.5773449517396638,0.9115935874584616,0.3533333333333333,0.29261103525017873,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,1,0.38672986999909253,0.36656132957982346,0.2734722065256179,0.10535632860548105,0.6229097420015506,0.937892663835092,0.5933333333333333,2.040463239579985,0.10480993097692082
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,2,0.38672986999909253,0.36656132957982346,2.120133550658352,2.3936057571839697,0.7030298146206063,0.9394827600148402,nan,1.1362671900250945,0.12996375267990068
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,0,8.0,3,0.38672986999909253,0.36656132957982346,0.8154342032594286,2.9355677539177805,0.6523251423445686,0.9423924879250231,nan,2.919131752563416,0.5787376086914124
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,0,0.38672986999909253,0.36656132957982346,0.3365446620437318,nan,0.5249047563419246,0.8875164058794216,nan,0.12209601443878881,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,1,0.38672986999909253,0.36656132957982346,0.1082428960561117,0.4447875580998435,0.6239965357967256,0.9376040657752398,0.5916666666666666,1.2694529722280947,0.23237821474911088
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,2,0.38672986999909253,0.36656132957982346,2.127793556072035,2.0195506600159234,0.7036095831143426,0.9387505123751044,nan,0.9835872695682681,0.09188949671254898
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,1,12.0,3,0.38672986999909253,0.36656132957982346,0.9349844223660284,3.0627779784380635,0.6414759460033688,0.9418440481626131,nan,3.102031253372175,0.594969940165611
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,0,0.38672986999909253,0.36656132957982346,0.3888246474254906,nan,0.5116510765915083,0.8801150145334365,nan,0.021388103494167865,nan
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,1,0.38672986999909253,0.36656132957982346,0.24061434892551858,0.6294389963510092,0.6238221806379751,0.9372000453464547,0.615,0.9362264275197347,0.32328613469952344
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,2,0.38672986999909253,0.36656132957982346,2.099051783684075,1.8584374347585566,0.6982898382126345,0.9380388864687761,nan,0.8761035301393107,0.12557421172327254
source_width_sds_L20,width_sds_L20_w1p0,width_sds_L20_w0p5,2,18.91298547847183,3,0.38672986999909253,0.36656132957982346,1.027450883052481,3.126502666736556,0.6360905542981012,0.9410849048534665,nan,3.205098254297411,0.6611888396187453
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,0,0.21239629060336576,0.20094193595733836,0.12724350308417343,nan,0.30809940917833856,0.6807638971712344,0.1416666666666665,0.12746177674415193,nan
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,1,0.21239629060336576,0.20094193595733836,0.09892167029799026,0.2261651733821637,0.3555569966344173,0.7395370310695222,0.23166666666666658,0.4266988584418172,0.02749023131314643
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,2,0.21239629060336576,0.20094193595733836,0.6710364448373412,0.5721147745393509,0.4294114826426093,0.7399708892553145,0.21333333333333326,0.5393112074041113,0.030226710204478868
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,0,8.0,3,0.21239629060336576,0.20094193595733836,0.032837438846485156,0.638199005990856,0.38032944528201373,0.7451004616603472,nan,0.49457977978951817,0.034881885312142646
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,0,0.21239629060336576,0.20094193595733836,0.09034699511315836,nan,0.27496039261962213,0.6478728660541777,0.18333333333333335,0.08548781696571339,nan
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,1,0.21239629060336576,0.20094193595733836,0.12569134306845342,0.21603833818161178,0.35671071075945626,0.7394414309506192,0.23166666666666658,0.3563310570014693,0.06016642645445325
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,2,0.21239629060336576,0.20094193595733836,0.609908999186004,0.48421765611755063,0.42721940991340646,0.739876489545084,nan,0.4589377426852579,0.024250007509090347
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,1,12.0,3,0.21239629060336576,0.20094193595733836,0.01925857042378709,0.590650428762217,0.3752791971763967,0.7442377504358265,nan,0.5075049448555262,0.021310800650772066
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,0,0.21239629060336576,0.20094193595733836,0.09239717914923773,nan,0.2678895886885856,0.6399552127178476,nan,0.05984173809378035,nan
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,1,0.21239629060336576,0.20094193595733836,0.13801596216143253,0.23041314131067026,0.3571896826085268,0.7390752755685253,0.2366666666666667,0.3031102637925258,0.07128831034673266
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,2,0.21239629060336576,0.20094193595733836,0.5807650609480248,0.4427490987865923,0.4214587985211401,0.7394307869152004,nan,0.4463973780140691,0.02132425319054798
source_width_sds_L20,width_sds_L20_w0p7,width_sds_L20_w0p5,2,18.91298547847183,3,0.21239629060336576,0.20094193595733836,0.0156712616322352,0.5650937993157896,0.372465834129442,0.7433378919435462,nan,0.5022485648268997,0.021397584947760784
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,0,0.48059215996290594,0.47297980035095777,0.4271888181571839,nan,0.5844961863523994,0.9152315187261902,0.3683333333333334,0.2093904265775386,nan
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,1,0.48059215996290594,0.47297980035095777,0.5704827080861676,0.9976715262433515,0.6305114310207725,0.9375382504155277,0.5683333333333334,0.5699628797705216,0.07089596931817843
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,2,0.48059215996290594,0.47297980035095777,0.3757915844067341,0.9462742924929017,0.7091032996431756,0.9379517665951804,nan,0.45457828368883213,0.2670576486735669
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,0,8.0,3,0.48059215996290594,0.47297980035095777,0.6426630905057493,1.0184546749124834,0.644461234146804,0.9401330319596168,0.5450000000000002,0.5063332170943369,0.5687368011646057
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,0,0.48059215996290594,0.47297980035095777,0.3594935640969261,nan,0.5298439642409193,0.890661089364897,nan,0.039888345720662244,nan
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,1,0.48059215996290594,0.47297980035095777,0.6855402589651121,1.0450338230620382,0.6346971189613299,0.9376090784440747,0.5583333333333333,0.3420432863027827,0.15300661636278234
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,2,0.48059215996290594,0.47297980035095777,0.5365522115855583,1.2220924705506704,0.7044180534730835,0.9378686837723078,nan,0.28233836564378123,0.29202721348834526
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,1,12.0,3,0.48059215996290594,0.47297980035095777,0.6925796837151807,1.229131895300739,0.6456604896181071,0.9399800871170751,0.5233333333333334,0.3700877057538605,0.6055635782540632
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,0,0.48059215996290594,0.47297980035095777,0.43878554576067685,nan,0.5066190110607368,0.8777162301328003,nan,0.337423816790718,nan
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,1,0.48059215996290594,0.47297980035095777,0.8436597988537358,1.2824453446144126,0.643961377233037,0.9379459198999327,0.5549999999999999,0.03967104035596236,0.1393980476306076
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,2,0.48059215996290594,0.47297980035095777,0.7669193023264711,1.6105791011802069,0.6995859196605358,0.9376995536198598,0.39833333333333343,0.0278385856291834,0.2272508345231421
source_width_sds_L80,width_sds_L80_w1p0,width_sds_L80_w0p5,2,78.98059813298828,3,0.48059215996290594,0.47297980035095777,0.7340489858906949,1.500968288217166,0.6460326267781976,0.939655560542085,nan,0.14899786869344211,0.686950945178835
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,0,0.26451040386035873,0.25990094385504836,0.13955035040291364,nan,0.31353379590770714,0.6869240603080407,0.14666666666666672,0.11592238973425495,nan
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,1,0.26451040386035873,0.25990094385504836,0.1973003029028746,0.33685065330578823,0.3639455794249372,0.7395773941092729,0.22333333333333338,0.23765492314588244,0.020586726455649296
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,2,0.26451040386035873,0.25990094385504836,0.10903518570815152,0.3063354886110261,0.40384034911451394,0.7404354974127143,0.265,0.20107877868615276,0.015140875222080075
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,0,8.0,3,0.26451040386035873,0.25990094385504836,0.21519718268066867,0.3242323683888202,0.3737623964230219,0.7429187953355229,0.21666666666666679,0.24340145339861863,0.030394211501415525
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,0,0.26451040386035873,0.25990094385504836,0.09485928615910666,nan,0.2779253340534642,0.6517674413614571,0.18666666666666676,0.06881666829684718,nan
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,1,0.26451040386035873,0.25990094385504836,0.2132655812060591,0.30812486736516576,0.36658595820437967,0.7397295866778907,0.21499999999999986,0.19329634598026502,0.047895130504263306
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,2,0.26451040386035873,0.25990094385504836,0.12681037262197492,0.340075953828034,0.40206139764897175,0.7402544308721806,0.2566666666666668,0.1847126977473934,0.0037234477606835625
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,1,12.0,3,0.26451040386035873,0.25990094385504836,0.21705393882692192,0.34386431144889684,0.37462994180765685,0.7427584308808797,0.20999999999999996,0.2169311716595388,0.037520961766373206
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,0,0.26451040386035873,0.25990094385504836,0.08204254859980509,nan,0.26576073152625956,0.6378218714767394,nan,0.008901022289066418,nan
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,1,0.26451040386035873,0.25990094385504836,0.23293686441509465,0.31497941301489973,0.3711725222847141,0.740268554946511,0.21166666666666667,0.12489951101367325,0.07645202279017482
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,2,0.26451040386035873,0.25990094385504836,0.14329673447006996,0.3762335988851646,0.4014095090688031,0.7398676232254129,0.19166666666666665,0.15559940796973848,0.01724302468216643
source_width_sds_L80,width_sds_L80_w0p7,width_sds_L80_w0p5,2,78.98059813298828,3,0.26451040386035873,0.25990094385504836,0.21342254493701773,0.3567192794070877,0.37456651230786575,0.7423902193694507,0.016666666666666607,0.1758148741041623,0.04759065296072085
