ell,observer,U_over_M,n_eff,positive_power
2,r/M=100,437.2274112773963,-5.912526824513022,5.912526824513022
2,r/M=200,301.22741127752,-5.137024092018241,5.137024092018241
2,r/M=200,305.22741127751635,-5.144459244719625,5.144459244719625
2,r/M=200,309.2274112775127,-5.153614324892786,5.153614324892786
2,r/M=200,313.2274112775091,-5.160315045871989,5.160315045871989
2,r/M=200,317.22741127750544,-5.163817195160926,5.163817195160926
2,r/M=200,321.2274112775018,-5.170612518663022,5.170612518663022
2,r/M=200,325.22741127749816,-5.182510487819056,5.182510487819056
2,r/M=200,329.2274112774945,-5.196317147055291,5.196317147055291
2,r/M=200,333.2274112774909,-5.210295371494765,5.210295371494765
2,r/M=200,337.22741127748725,-5.2223115162912155,5.2223115162912155
2,r/M=200,341.2274112774836,-5.227966310000654,5.227966310000654
2,r/M=200,345.22741127748,-5.229781980790903,5.229781980790903
2,r/M=200,349.22741127747634,-5.231925028178144,5.231925028178144
2,r/M=200,353.2274112774727,-5.235533003894005,5.235533003894005
2,r/M=200,357.22741127746906,-5.246313273550378,5.246313273550378
2,r/M=200,361.2274112774654,-5.262581702111103,5.262581702111103
2,r/M=200,365.2274112774618,-5.277433405330006,5.277433405330006
2,r/M=200,369.22741127745815,-5.2926399233564,5.2926399233564
2,r/M=200,373.2274112774545,-5.302307400073316,5.302307400073316
2,r/M=200,377.22741127745087,-5.300973154659715,5.300973154659715
2,r/M=200,381.22741127744723,-5.301127055475952,5.301127055475952
2,r/M=200,385.2274112774436,-5.303442388693801,5.303442388693801
2,r/M=200,389.22741127743996,-5.301717131481828,5.301717131481828
2,r/M=200,393.2274112774363,-5.311909731500409,5.311909731500409
2,r/M=200,397.2274112774327,-5.334121234209931,5.334121234209931
2,r/M=200,401.22741127742904,-5.346913380569866,5.346913380569866
2,r/M=200,405.2274112774254,-5.359326629299829,5.359326629299829
2,r/M=200,409.22741127742177,-5.382068988027919,5.382068988027919
2,r/M=200,413.2274112774181,-5.387567387972396,5.387567387972396
2,r/M=200,417.2274112774145,-5.3728842616307455,5.3728842616307455
2,r/M=200,421.22741127741085,-5.372901773895168,5.372901773895168
2,r/M=200,425.2274112774072,-5.379014667673726,5.379014667673726
2,r/M=200,429.2274112774036,-5.36445162979227,5.36445162979227
2,r/M=200,433.22741127739994,-5.36018745318692,5.36018745318692
2,r/M=200,437.2274112773963,-5.395643695192277,5.395643695192277
2,scri+,301.22741127752,-4.013000768110651,4.013000768110651
2,scri+,305.22741127751635,-4.011631570200504,4.011631570200504
2,scri+,309.2274112775127,-4.011817557616548,4.011817557616548
2,scri+,313.2274112775091,-4.01210376052638,4.01210376052638
2,scri+,317.22741127750544,-4.011581498815143,4.011581498815143
2,scri+,321.2274112775018,-4.011432708910461,4.011432708910461
2,scri+,325.22741127749816,-4.011622432512675,4.011622432512675
2,scri+,329.2274112774945,-4.01146181018755,4.01146181018755
2,scri+,333.2274112774909,-4.01132197712174,4.01132197712174
2,scri+,337.22741127748725,-4.0115057940425904,4.0115057940425904
2,scri+,341.2274112774836,-4.011435877785765,4.011435877785765
2,scri+,345.22741127748,-4.011435247098758,4.011435247098758
2,scri+,349.22741127747634,-4.011673186928123,4.011673186928123
2,scri+,353.2274112774727,-4.0115755514161435,4.0115755514161435
2,scri+,357.22741127746906,-4.011769941895022,4.011769941895022
2,scri+,361.2274112774654,-4.012091311273514,4.012091311273514
2,scri+,365.2274112774618,-4.011905952199738,4.011905952199738
2,scri+,369.22741127745815,-4.012306825172577,4.012306825172577
2,scri+,373.2274112774545,-4.012785693822847,4.012785693822847
2,scri+,377.22741127745087,-4.012439477669031,4.012439477669031
2,scri+,381.22741127744723,-4.0129820372598495,4.0129820372598495
2,scri+,385.2274112774436,-4.013808473982754,4.013808473982754
2,scri+,389.22741127743996,-4.013255203153858,4.013255203153858
2,scri+,393.2274112774363,-4.013668290298933,4.013668290298933
2,scri+,397.2274112774327,-4.015117367451753,4.015117367451753
2,scri+,401.22741127742904,-4.01461876641361,4.01461876641361
2,scri+,405.2274112774254,-4.014288716336185,4.014288716336185
2,scri+,409.22741127742177,-4.016354446808404,4.016354446808404
2,scri+,413.2274112774181,-4.016824900376597,4.016824900376597
2,scri+,417.2274112774145,-4.015330330469974,4.015330330469974
2,scri+,421.22741127741085,-4.0168714834244215,4.0168714834244215
2,scri+,425.2274112774072,-4.019336444700338,4.019336444700338
2,scri+,429.2274112774036,-4.018063186239555,4.018063186239555
2,scri+,433.22741127739994,-4.017083178372429,4.017083178372429
2,scri+,437.2274112773963,-4.020183742723889,4.020183742723889
