pulse,window_start,window_end,analytic_time,matched_time,time,timing_systematic,cadence_uncertainty,timing_uncertainty,analytic_amplitude,matched_amplitude,amplitude,amplitude_systematic,signed_amplitude,integrated_field_energy,integrated_flux_energy,phi_over_pi,case,cosmological_length_over_M,observer,observer_radius_over_M,output_cadence_over_M,delay_over_M,delay_uncertainty_over_M,amplitude_ratio,energy_ratio
2,53.0,69.0,63.18986257759759,63.195822510238244,63.19284254391792,0.005959932640656973,0.05000000000023874,0.05035395512871896,0.9960974784041686,1.000244197051191,0.9981708377276799,0.004146718647022429,0.9384834734356304,3.7609418571558395,0.9361828480133588,0.0,sds_L160,160.0,r8M,8.0,0.10000000000047748,18.94513191831892,0.07099867036799418,0.14645332814710854,0.03745964311335614
3,69.0,86.0,77.53586199831805,77.53000460754662,77.53293330293234,0.005857390771438986,0.05000000000023874,0.05034192116589526,0.251198370072684,0.2506975390064995,0.25094795453959173,0.0005008310661844817,0.25007745965242406,0.22646332998923535,0.038048821191992585,1.0,sds_L160,160.0,r8M,8.0,0.10000000000047748,14.340090759014416,0.07120273747390794,0.2514078202393398,0.040642510459078234
0,18.0,35.0,26.405657667595012,26.40565766914795,26.405657668371482,1.5529373342815234e-09,0.05000000000023874,0.05000000000023877,9.197494576563424,9.19749457678228,9.197494576672852,2.1885604439830786e-10,-9.194113102003518,329.98576189083474,41.117053810612916,0.0,schwarzschild,inf,r12M,12.0,0.10000000000047748,nan,nan,nan,nan
1,35.0,53.0,43.823204603903164,43.82320460508936,43.82320460449626,1.1861942539326265e-09,0.05000000000023874,0.050000000000238756,7.462424368130581,7.4624243684407325,7.462424368285657,3.1015190415928373e-10,-7.410037468389036,208.0608630537984,30.608973046056516,1.0,schwarzschild,inf,r12M,12.0,0.10000000000047748,17.41754693612478,0.07071067811899241,0.8113540384369708,0.7444349779301525
2,53.0,69.0,62.99493068357597,62.99493067882859,62.99493068120228,4.747384707570745e-09,0.05000000000023874,0.050000000000238964,1.0974976114630164,1.0974976115349566,1.0974976114989865,7.194023154966089e-11,1.044009109640085,4.517651243479164,1.089439904527055,0.0,schwarzschild,inf,r12M,12.0,0.10000000000047748,19.171726076706015,0.07071067811899255,0.14706984718842983,0.035592174323777655
3,69.0,86.0,77.29432423099445,77.29432424058437,77.29432423578942,9.589925298314483e-09,0.05000000000023874,0.05000000000023966,0.26777902431826606,0.2677790244185999,0.267779024368433,1.0033385233754188e-10,0.2663958386986137,0.25670850178437854,0.04403755326584284,1.0,schwarzschild,inf,r12M,12.0,0.10000000000047748,14.299393554587141,0.07071067811899319,0.24399053042374685,0.04042219592182123
0,18.0,35.0,26.447609444536905,26.345041162419648,26.396325303478278,0.10256828211725733,0.04999999999997229,0.11410632101896248,9.171296070428006,9.063366834357995,9.117331452393,0.10792923607001192,-9.169859402669179,330.76437247382125,38.65865336426919,0.0,sds_L20,20.0,r12M,12.0,0.09999999999994458,nan,nan,nan,nan
1,35.0,53.0,45.066092398824324,45.08199864202494,45.07404552042463,0.015906243200618064,0.04999999999997229,0.052469120182774526,8.26682821142366,7.749270072678278,8.008049142050968,0.5175581387453816,-8.251371344830144,268.3118037717787,31.355713151687976,1.0,sds_L20,20.0,r12M,12.0,0.09999999999994458,18.677720216946355,0.12559164410595539,0.8783325673598407,0.8110917071071322
2,53.0,69.0,61.14633234969446,63.80566928690806,62.47600081830126,2.6593369372136024,0.04999999999997229,2.6598069376608184,1.0442782460947557,1.0382355194729858,1.0412568827838706,0.006042726621769967,-0.9210734837911344,4.288853290166333,1.0645180268880337,0.0,sds_L20,20.0,r12M,12.0,0.09999999999994458,17.401955297876626,2.6603244076994397,0.1300262853428483,0.03394973100239397
3,69.0,86.0,79.86375404638487,79.58822092405721,79.72598748522104,0.2755331223276585,0.04999999999997229,0.2800330364432483,0.28839762480815834,0.2675679097659578,0.27798276728705806,0.020829715042200547,0.2883045790422658,0.306823005687595,0.04226815681246818,1.0,sds_L20,20.0,r12M,12.0,0.09999999999994458,17.24998666691978,2.6745077018263093,0.2669684800006818,0.039706379549093306
0,18.0,35.0,26.524803321795314,26.500453100185354,26.512628210990336,0.0243502216099607,0.050000000000000044,0.05561414651376214,9.19449797928496,9.173826004913897,9.18416199209943,0.02067197437106394,-9.191330036159076,330.16242441563463,40.592920857322966,0.0,sds_L40,40.0,r12M,12.0,0.10000000000000009,nan,nan,nan,nan
1,35.0,53.0,44.20815214994046,44.16590823649748,44.18703019321897,0.04224391344298084,0.050000000000000044,0.06545646051367322,7.717989307085598,7.53722613655958,7.627607721822589,0.18076317052601798,-7.682847293162245,225.5898199681818,30.79728817115774,1.0,sds_L40,40.0,r12M,12.0,0.10000000000000009,17.674401982228638,0.08589226691287327,0.8305175505815502,0.7586861827313396
2,53.0,69.0,63.07178914308949,63.39369854462342,63.232743843856454,0.32190940153392944,0.050000000000000044,0.3257693398647771,0.9907240429087922,1.0923958239006064,1.0415599334046992,0.10167178099181418,0.8133346586408646,4.017589745968641,1.0892204090233863,0.0,sds_L40,40.0,r12M,12.0,0.10000000000000009,19.04571365063748,0.33228031993922047,0.13655132400487716,0.035367412967335955
3,69.0,86.0,77.98487812291027,77.9456533781342,77.96526575052224,0.03922474477607807,0.050000000000000044,0.06354982771611949,0.2810922312567245,0.26913855755670846,0.2751153944067165,0.011953673700016043,0.28059307864974675,0.2877189145636156,0.04373387609785906,1.0,sds_L40,40.0,r12M,12.0,0.10000000000000009,14.73252190666578,0.3319099929177805,0.26413784323232037,0.040151539335433126
0,18.0,35.0,26.485765813802026,26.477437316163567,26.481601564982796,0.008328497638458998,0.05000000000006111,0.050688892993632516,9.196853703655947,9.193426168043176,9.19513993584956,0.003427535612770427,-9.193093677038368,330.0234740679695,40.99081098624269,0.0,sds_L80,80.0,r12M,12.0,0.10000000000012221,nan,nan,nan,nan
1,35.0,53.0,43.96539010404861,43.94908987694483,43.95723999049672,0.016300227103776876,0.05000000000006111,0.05258989830414975,7.542987374220748,7.480868503093589,7.511927938657168,0.06211887112715875,-7.4953590202990075,213.42525611074984,30.652918474828184,1.0,sds_L80,80.0,r12M,12.0,0.10000000000012221,17.47563842551392,0.07304150379449166,0.8169454723978731,0.7477997565141098
