tau,u_rho_0_r_2.0914885,u_rho_0.25_r_3.765829,u_rho_0.5_r_5.4401696,u_rho_0.75_r_7.1145101,u_rho_1_r_8.7888507
0.0,1.457167719820518e-16,0.0006600401974941605,0.6327368805949284,6.982860527651735e-08,-4.163336342344337e-17
0.04,1.457167719820518e-16,0.0006678020729452283,0.6323867425688716,8.481777228827592e-08,-2.0816681711721685e-16
0.08,-6.938893903907228e-18,0.000689652549827436,0.6306436805672353,2.3160538203947922e-07,-1.8041124150158794e-16
0.12000000000000001,0.0,0.0007238249016138128,0.6265206173884172,1.1204178914092644e-06,-2.7755575615628914e-17
0.16,-4.163336342344337e-17,0.0007690745232472977,0.6192548637969204,5.333239117027988e-06,5.828670879282072e-16
0.19999999999999998,-1.942890293094024e-16,0.0008245697209886896,0.6084030736872927,2.1719593153328443e-05,3.309852392163748e-14
0.23999999999999996,-2.8449465006019636e-16,0.000889806904102574,0.5938728873532898,7.536584664953952e-05,1.0061187993848364e-12
0.27999999999999997,-1.6653345369377348e-16,0.0009645450732582196,0.5758958004025347,0.00022601797561634662,2.050581926482664e-11
0.32,-6.036837696399289e-16,0.0010487554844944465,0.5549574234401878,0.0005945626155655359,2.9987032995615337e-10
0.36000000000000004,-6.106226635438361e-16,0.0011425831927667236,0.5317060718701325,0.0013901463365852424,3.2902126578804314e-09
0.4000000000000001,-5.412337245047638e-16,0.0012463178591993543,0.5068593714519658,0.002922267170473735,2.8046577102425196e-08
0.4400000000000001,-7.008282842946301e-16,0.001360371759047338,0.4811235053090658,0.00557873209298387,1.9105555378040595e-07
0.48000000000000015,-9.43689570931383e-16,0.0014852633718571116,0.4551333041335192,0.009757480886816959,1.0647736292876409e-06
0.5200000000000001,-1.4641066137244252e-15,0.001621605289375154,0.42941548308425914,0.015758146570471768,4.9525435699693254e-06
0.5600000000000002,-1.7208456881689926e-15,0.001770095456657815,0.40437300562057393,0.023660411809842248,1.9558999621888118e-05
0.6000000000000002,-1.3877787807814457e-15,0.0019315109816807272,0.3802860891474665,0.03322929831107724,6.658150118182132e-05
0.6400000000000002,-1.3808398868775384e-15,0.0021067039204999,0.35732452680289445,0.04388427373782725,0.00019798665150876776
0.6800000000000003,-1.3357370765021415e-15,0.0022965985785555892,0.335566308703567,0.054749807540857856,0.0005204221345402535
0.7200000000000003,-1.1032841307212493e-15,0.0025021899721276372,0.3150184777870734,0.06477832833386651,0.001222213109049703
0.7600000000000003,-1.096345236817342e-15,0.002724543173748102,0.29563733400208353,0.07291402370592875,0.0025893294881213884
0.8000000000000004,-1.3808398868775384e-15,0.0029647933267518897,0.27734622559326216,0.07825599246432116,0.004991761797280281
0.8400000000000004,-1.1587952819525071e-15,0.003224146161213859,0.2600500870788521,0.08018375207090456,0.00882601468724636
0.8800000000000004,-7.389922007661198e-16,0.0035038788795026393,0.2436465492073704,0.07842287818999072,0.014414879502853736
0.9200000000000005,-4.718447854656915e-16,0.003805341307117134,0.22803386907671375,0.07304666239086305,0.02188675787296018
0.9600000000000005,-2.42861286636753e-16,0.004129957225326969,0.21311615323151165,0.06442483261912246,0.031072645420315594
1.0000000000000004,-1.0755285551056204e-16,0.004479225817930255,0.19880642730919032,0.053139057732543626,0.041459795640405375
1.0400000000000005,3.469446951953614e-17,0.004854723176368501,0.18502809357162825,0.03988669445194383,0.0522250485961765
1.0800000000000005,5.620504062164855e-16,0.005258103816390691,0.1717152535228912,0.025390734535332513,0.06234475135740685
1.1200000000000006,1.2351231148954867e-15,0.005691102166159506,0.158812286440743,0.010327723121311375,0.07075367862796131
1.1600000000000006,1.9290125052862095e-15,0.006155533990669107,0.14627298530376304,-0.004721122887747717,0.07651211232990102
1.2000000000000006,2.8657631823136853e-15,0.006653297721010115,0.1340594702886775,-0.019295716872032007,0.07894176357167235
1.2400000000000007,3.913536161803677e-15,0.00718637565971228,0.12214103186103,-0.03306343126836303,0.07770447119181331
1.2800000000000007,5.176414852314792e-15,0.007756835035340054,0.11049300178684454,-0.04581119422427127,0.07281582655301805
1.3200000000000007,7.022160630754115e-15,0.008366828880924104,0.09909571024977613,-0.057428782860392144,0.06460225873392929
1.3600000000000008,9.089951014118469e-15,0.009018596711813556,0.08793355869535233,-0.06788801552375355,0.05362038293970882
1.4000000000000008,1.1754486273218845e-14,0.00971446497925893,0.07699421873078721,-0.07722139397778655,0.04056049521902179
1.4400000000000008,1.50712775592865e-14,0.010456847276556477,0.0662679551588346,-0.08550253094868403,0.026153385294312735
1.4800000000000009,1.9033385978417527e-14,0.011248244274989855,0.055747064083630685,-0.09282963639231985,0.011093672657254416
1.520000000000001,2.3994695119711196e-14,0.012091243367132964,0.045425413428725525,-0.0993125241417386,-0.004013861289479309
1.560000000000001,3.0100921755149557e-14,0.012988517995387652,0.035298071948203,-0.10506305246395209,-0.018684214324808192
1.600000000000001,3.760186606527327e-14,0.013942826643944223,0.025361013005640583,-0.11018859309911506,-0.03256155384573296
1.640000000000001,4.6927739472124586e-14,0.01495701147270774,0.015610880418140292,-0.11478797944431941,-0.04541321051893045
1.680000000000001,5.837691441357151e-14,0.016033996572151425,0.0060448050915393155,-0.11894935991088032,-0.057113840427424595
1.720000000000001,7.22893966909055e-14,0.017176785818555834,-0.0033397372641109668,-0.12274942936803154,-0.06762470401437388
1.7600000000000011,8.975459264704e-14,0.018388460309688257,-0.012545035517777971,-0.12625359383546372,-0.076971881286863
1.8000000000000012,1.104880076319148e-13,0.01967217536168364,-0.021573226369092344,-0.12951671659319003,-0.08522599640404224
1.8400000000000012,1.3596762604706214e-13,0.02103115704871472,-0.03042635699448554,-0.13258418269799627,-0.09248490733483958
1.8800000000000012,1.6676937608650633e-13,0.02246869826799395,-0.03910643154839702,-0.13549309580116786,-0.0988599449007931
