bridge_time,radius_over_M,peak_abs_field,transverse_reference,amplification
41.00000000001374,5.278794821815491,2.725040721524287e-10,0.0016130859654312146,1.6893338482402715e-07
41.250000000014936,5.292087911281317,2.7237699073864595e-10,0.0015289284555134416,1.78148944613093e-07
41.50000000001613,19.993982524468702,9.302198087955599e-10,0.00012184662732497166,7.63435007777944e-06
41.75000000001732,19.993982524468702,3.866831350206485e-09,9.630480916322397e-05,4.015200677728062e-05
42.00000000001852,19.993982524468702,1.4955707487083935e-08,7.569084674558945e-05,0.0001975893800917931
42.25000000001971,19.993982524468702,5.4112297147975564e-08,5.987139390888998e-05,0.0009038088745740848
42.500000000020904,19.993982524468702,1.8290755356796768e-07,4.838920537185008e-05,0.0037799247200362637
42.7500000000221,19.993982524468702,5.777539998915598e-07,4.056725609761058e-05,0.014241880163188794
43.00000000002329,19.993982524468702,1.7013249349199775e-06,3.5631210560969666e-05,0.04774816539024931
43.250000000024485,19.993982524468702,4.664214492947362e-06,3.2822807258820674e-05,0.14210285111106452
43.50000000002568,19.993982524468702,1.1890708167998848e-05,3.1482657028077406e-05,0.37769074438012873
43.75000000002687,19.993982524468702,2.81624464380365e-05,3.109294409056617e-05,0.9057503964888677
44.000000000028066,19.993982524468702,6.192687228155206e-05,3.128304892045994e-05,1.979566391978189
44.25000000002926,19.993982524468702,0.00012638484515875586,3.1810218330850654e-05,3.9730895225004934
44.500000000030454,19.993982524468702,0.00023940697953927088,3.2528594833981175e-05,7.359893065198533
44.75000000003165,19.993982524468702,0.00042111043859027145,3.335778892326733e-05,12.624051299051883
45.00000000003284,19.993982524468702,0.0006884160456670418,3.4257551491787066e-05,20.095307915747664
45.250000000034035,19.993982524468702,0.0010473131844508728,3.520994607688069e-05,29.744810803290388
45.50000000003523,17.79327356261547,0.0014969527484796756,3.84607831911799e-05,38.92153576381064
45.75000000003642,15.440153577092017,0.002047727513602307,4.268211083872141e-05,47.976247504249464
46.000000000037616,13.291730028830408,0.0026929104240138954,4.767751397549e-05,56.48177095387699
46.25000000003881,11.476992885069567,0.0034198965670108185,5.3251904866010383e-05,64.22111238303646
46.500000000040004,9.86133573263361,0.004211864461534025,5.967413270666635e-05,70.5810754257264
46.7500000000412,8.43621970965603,0.005048722430430388,6.70100250551784e-05,75.3427927578462
47.00000000004239,7.269013836133231,0.0059126348363158976,7.48919045747016e-05,78.94891804251402
47.250000000043585,6.271202869130697,0.006788215193673025,8.351193137898611e-05,81.28437555667796
47.50000000004478,5.42879614737442,0.007663132503051383,9.276888280297095e-05,82.6045573851189
47.75000000004597,4.7213947178015525,0.008528052794486327,0.00010256897054915814,83.14456846770334
48.000000000047166,4.127868111248663,0.009376278362855095,0.00011282847850303298,83.10205443923493
48.25000000004836,4.002092338066231,0.010040231910388773,0.00011864105830917424,84.62695843646554
48.50000000004955,4.002092338066231,0.01011622137893625,0.00012321298534607433,82.10353276095312
48.75000000005075,4.002092338066231,0.009581355824480997,0.0001280500395543438,74.82509070537786
49.00000000005194,4.002092338066231,0.008488039661976816,0.00013318310772984714,63.73210391812021
49.250000000053134,4.002092338066231,0.006926660154461433,0.00013864916813532684,49.95818040322283
49.50000000005433,4.002092338066231,0.005014763949618736,0.00014449232478789588,34.70609222309933
49.75000000005552,4.002092338066231,0.0029003114939265373,0.00015076620776834833,19.237145623393634
50.000000000056716,7.396940693793384,0.0026376596654525074,0.00011955569363304507,22.06218361752251
50.25000000005791,6.160894124619511,0.00307167091430421,0.00013719220311848474,22.38954433621414
50.5000000000591,5.187580761447589,0.0034997270569313097,0.00015580433034147287,22.462322127125965
50.7500000000603,4.423269276644398,0.003919637945349726,0.00017507746120699812,22.388021383948715
51.00000000006149,4.002092338066231,0.004301383593261802,0.00019168416332489407,22.439952882133486
51.250000000062684,4.002092338066231,0.004313210521927594,0.00020286480177603706,21.261502656776223
51.50000000006388,4.002092338066231,0.003978890824359972,0.00021568861096084622,18.44738489730576
51.75000000006507,4.002092338066231,0.003462977761022616,0.00023059659677347855,15.017471244054809
52.000000000066265,4.002092338066231,0.002907006645574964,0.0002480711378275262,11.718439601772971
52.25000000006746,4.002092338066231,0.0024004337248729034,0.0002685220251557149,8.939429543929966
52.50000000006865,4.002092338066231,0.0019808148475683176,0.0002921009173694327,6.781268834781149
52.750000000069846,4.002092338066231,0.0016517970935986375,0.0003184812879310277,5.186480826956342
53.00000000007104,4.002092338066231,0.0013991540162309316,0.00034668164755339973,4.0358467951939065
53.250000000072234,4.002092338066231,0.001204285752006332,0.0003750207827450268,3.211250702404712
53.50000000007343,4.002092338066231,0.0010510339467051425,0.0004012563668752881,2.619357681199879
53.75000000007462,4.002092338066231,0.0009275473307183631,0.0004228846790873557,2.193381261104422
54.000000000075815,4.002092338066231,0.0008257664680879229,0.00043751108457524835,1.887418392815366
54.25,4.002092338066231,0.0007403046013766764,0.0004431809774933514,1.6704340641240236
